"CYTK1_c"	 2.088965664721923E+02	 0.000000000000000E+00
"DDPA_c"	 0.000000000000000E+00	 1.659429540671363E+03
"DGAT_rm"	 1.708880702704363E+01	 0.000000000000000E+00
"DHAD1_m"	 0.000000000000000E+00	 1.223702748024902E+03
"DHAD2_m"	 1.925682947771487E+03	 0.000000000000000E+00
"DHFRi_c"	 9.784895153751222E+00	 0.000000000000000E+00
"DHORDfum_c"	 8.744778724772805E+02	 0.000000000000000E+00
"DHORTS_c"	 1.437419628119774E+04	 0.000000000000000E+00
"DHQS_c"	 0.000000000000000E+00	 1.659429540671363E+03
"DHQTi_c"	 0.000000000000000E+00	 1.659429540671363E+03
"DMATT_c"	 1.742433784138543E+02	 0.000000000000000E+00
"DOLPMMT_r"	 7.982068683755315E+02	 0.000000000000000E+00
"DOLPMT_c"	 7.982068683755315E+02	 0.000000000000000E+00
"DPMVD_c"	 5.227301352415670E+02	 0.000000000000000E+00
"DTMPK_c"	 9.784895152901214E+00	 0.000000000000000E+00
"DUTPDP_c"	 2.505834633039868E+01	 0.000000000000000E+00
"ENO_c"	 0.000000000000000E+00	 1.464416769075097E+05
"ETFOXRq9_m"	 4.404266000000000E+04	 0.000000000000000E+00
"EX_ca2_e"	 0.000000000000000E+00	 2.016603307757627E+00
"EX_co2_e"	 1.223132872131928E+05	 0.000000000000000E+00
"EX_cu2_e"	 0.000000000000000E+00	 1.802872046099369E-01
"EX_fe2_e"	 0.000000000000000E+00	 1.561167076405212E-02
"EX_glc__D_e"	 1.002000000001863E+01	 0.000000000000000E+00
"EX_h2o_e"	 1.263033091818960E+05	 0.000000000000000E+00
"EX_h_e"	 7.031021136112482E+03	 0.000000000000000E+00
"EX_k_e"	 0.000000000000000E+00	 9.790665769215921E+02
"EX_mg2_e"	 0.000000000000000E+00	 8.472410553018426E+01
"EX_mn2_e"	 1.817337198417579E+00	 0.000000000000000E+00
"EX_nh4_e"	 0.000000000000000E+00	 3.274357519979822E+01
"EX_o2_e"	 3.903666976839304E-03	 0.000000000000000E+00
"EX_pi_e"	 0.000000000000000E+00	 8.590740071234868E+02
"EX_so4_e"	 2.611336262071371E+03	 0.000000000000000E+00
"EX_zn2_e"	 8.522613630868350E+00	 0.000000000000000E+00
"FBA_c"	 0.000000000000000E+00	 4.246045523042226E+04
"FBP_c"	 9.485279903851448E+04	 0.000000000000000E+00
"FDH_c"	 2.833432746941936E+05	 0.000000000000000E+00
"FE2t_c_e"	 1.561167076405212E-02	 0.000000000000000E+00
"FECOOR_m"	 1.501619558686120E+06	 0.000000000000000E+00
"FECRq9_m"	 0.000000000000000E+00	 2.194129644882493E+04
"FKYNH_c"	 5.864462853323326E+04	 0.000000000000000E+00
"FORt_c_m"	 7.072578087728313E+04	 0.000000000000000E+00
"FTHFL_c"	 0.000000000000000E+00	 2.767023761834716E+02
"FTHFL_m"	 0.000000000000000E+00	 7.072578087728313E+04
"FUM_c"	 0.000000000000000E+00	 4.168014456631714E+03
"FUM_m"	 0.000000000000000E+00	 8.629061149036654E+04
"G3PAT_rm"	 4.937482023383245E+01	 0.000000000000000E+00
"G3PD1i_x"	 2.372731753351323E+03	 0.000000000000000E+00
"G5SADr_c"	 3.028816625793688E+03	 0.000000000000000E+00
"G5SADr_m"	 4.404266000000000E+04	 0.000000000000000E+00
"G6PDH2i_c"	 1.488802560785145E+03	 0.000000000000000E+00
"GALUi_c"	 2.014868459422141E+03	 0.000000000000000E+00
"GAPD_c"	 0.000000000000000E+00	 5.682815483432671E+04
"GARFT_c"	 0.000000000000000E+00	 3.072612252649160E+02
"GF6PTA_c"	 2.634922266387412E+01	 0.000000000000000E+00
"GHMT2r_c"	 0.000000000000000E+00	 1.648903676282134E+03
"GHMT2r_m"	 3.685956245596927E+04	 0.000000000000000E+00
"GK1_c"	 3.640136056341403E+02	 0.000000000000000E+00
"GLCt_c_e"	 0.000000000000000E+00	 1.002000000002153E+01
"GLNS_c"	 7.070402243841978E+03	 0.000000000000000E+00
"GLUPRT_c"	 0.000000000000000E+00	 3.072612252649160E+02
"GLUt_c_m"	 0.000000000000000E+00	 2.476587889494517E+04
"GLYCL_m"	 3.386621842131388E+04	 0.000000000000000E+00
"GLYGS_c"	 3.823696208320034E+02	 0.000000000000000E+00
"GLYt_c_m"	 0.000000000000000E+00	 2.999580923284207E+03
"GMPS2_c"	 3.640256790853764E+02	 0.000000000000000E+00
"GND_c"	 1.488802560785124E+03	 0.000000000000000E+00
"GRTT_c"	 1.742433784138534E+02	 0.000000000000000E+00
"H2Ot_c_e"	 4.681624210818104E+06	 0.000000000000000E+00
"H2Ot_c_m"	 1.993046524539850E+07	 0.000000000000000E+00
"HACNH_m"	 2.896447176740785E+02	 0.000000000000000E+00
"HCITR_m"	 2.896447176740785E+02	 0.000000000000000E+00
"HCITS_m"	 2.896447176740785E+02	 0.000000000000000E+00
"HCO3E_c"	 0.000000000000000E+00	 1.208440671133019E+04
"HEX1_c"	 0.000000000000000E+00	 1.002000000001863E+01
"HICITD_m"	 2.896447176740785E+02	 0.000000000000000E+00
"HISTD_c"	 0.000000000000000E+00	 1.606420431621805E+02
"HISTP_c"	 0.000000000000000E+00	 1.606420431621805E+02
"HMGCOAR_c"	 5.227301352415670E+02	 0.000000000000000E+00
"HMGCOAS_c"	 5.227301352415670E+02	 0.000000000000000E+00
"HSDy_c"	 4.779268762679530E+02	 0.000000000000000E+00
"HSERTA_c"	 0.000000000000000E+00	 1.566938200416326E+03
"HSK_c"	 2.044865076684278E+03	 0.000000000000000E+00
"HSTPT_c"	 0.000000000000000E+00	 1.606420431621805E+02
"Ht_c_e"	 0.000000000000000E+00	 2.776564200000000E+05
"ICDHx_m"	 0.000000000000000E+00	 5.161705527486486E+04
"IG3PS_c"	 0.000000000000000E+00	 1.606420431621805E+02
"IGPDH_c"	 0.000000000000000E+00	 1.606420431621805E+02
"IGPS_c"	 5.806262479166138E+04	 0.000000000000000E+00
"ILETA_m"	 1.699330540945201E+04	 0.000000000000000E+00
"ILEt_c_m"	 1.925682947771487E+03	 0.000000000000000E+00
"IMPC_c"	 0.000000000000000E+00	 4.679032684270987E+02
"IMPD_c"	 3.640256790853764E+02	 0.000000000000000E+00
"IPDDI_c"	 1.742433784138543E+02	 0.000000000000000E+00
"IPMD_c"	 0.000000000000000E+00	 1.164559060774842E+03
"IPPMIa_c"	 2.689309669920692E+04	 0.000000000000000E+00
"IPPMIb_c"	 2.689309669920692E+04	 0.000000000000000E+00
"IPPS_c"	 0.000000000000000E+00	 1.164559060774842E+03
"KARA1i_m"	 0.000000000000000E+00	 1.223702748024902E+03
"KARA2i_m"	 1.925682947771487E+03	 0.000000000000000E+00
"KYN_c"	 5.864462853323326E+04	 0.000000000000000E+00
"Kt_c_e"	 9.790665769215921E+02	 0.000000000000000E+00
"LALDO3_c"	 1.205551109927789E+04	 0.000000000000000E+00
"LCADi_c"	 1.205551109927789E+04	 0.000000000000000E+00
"LEUTA_c"	 2.689309669920692E+04	 0.000000000000000E+00
"LLFC2O_c"	 1.205551109927789E+04	 0.000000000000000E+00
"LNS14DMy_c"	 8.712251801839102E+01	 0.000000000000000E+00
"LNSTLS_c"	 8.712251801839102E+01	 0.000000000000000E+00
"M1PS_c"	 4.992262389346726E+02	 0.000000000000000E+00
"MAN1PT_c"	 7.982068683755315E+02	 0.000000000000000E+00
"MAN6PI_c"	 3.709791098781963E+04	 0.000000000000000E+00
"MDH_c"	 0.000000000000000E+00	 5.927408234148708E+04
"MDH_m"	 0.000000000000000E+00	 1.143550868607778E+04
"ME1_m"	 0.000000000000000E+00	 1.974903491943353E+04
"METAT_c"	 2.271724264075883E+02	 0.000000000000000E+00
"METS_c"	 0.000000000000000E+00	 1.160226453926813E+03
"MEVK1_c"	 5.227301352415670E+02	 0.000000000000000E+00
"MG2t_c_e"	 8.472410553018426E+01	 0.000000000000000E+00
"MGSA_c"	 1.205551109927789E+04	 0.000000000000000E+00
"MI1PP_c"	 4.992262389346726E+02	 0.000000000000000E+00
"MN2t_c_e"	 0.000000000000000E+00	 1.817337198417579E+00
"MTHFC_c"	 0.000000000000000E+00	 4.984621175081702E+02
"MTHFC_m"	 7.072578087728313E+04	 0.000000000000000E+00
"MTHFD2i_c"	 0.000000000000000E+00	 1.212270493866195E+04
"MTHFD_c"	 1.162424282115373E+04	 0.000000000000000E+00
"MTHFD_m"	 7.072578087728313E+04	 0.000000000000000E+00
"MTHFR3_c"	 0.000000000000000E+00	 1.160226453926813E+03
"NADHcplxI_c_m"	 0.000000000000000E+00	 1.685833898837117E+05
"NADHq9_c"	 1.880155670527748E+05	 0.000000000000000E+00
"NDPK1_c"	 0.000000000000000E+00	 3.221509095183502E+05
"NDPK2_c"	 2.890637208232889E+03	 0.000000000000000E+00
"NDPK3_c"	 2.088965664721920E+02	 0.000000000000000E+00
"NDPK4_c"	 9.784895152901214E+00	 0.000000000000000E+00
"NDPK5_c"	 1.527303715581138E+01	 0.000000000000000E+00
"NDPK6_c"	 2.505834633039868E+01	 0.000000000000000E+00
"NDPK7_c"	 1.527345117749746E+01	 0.000000000000000E+00
"NDPK8_c"	 9.797375530049294E+00	 0.000000000000000E+00
"NH4t_c_e"	 3.274357519979822E+01	 0.000000000000000E+00
"NH4t_c_m"	 0.000000000000000E+00	 7.500349360228426E+04
"O2t_c_e"	 0.000000000000000E+00	 3.903666976839304E-03
"O2t_c_m"	 0.000000000000000E+00	 4.943643281806959E+03
"OCBT_c"	 0.000000000000000E+00	 3.028824283854318E+03
"OMCDC_c"	 0.000000000000000E+00	 1.164559060774842E+03
"OMPDC_c"	 8.744778724772805E+02	 0.000000000000000E+00
"ORNCD_m"	 3.903205291311702E+04	 0.000000000000000E+00
"ORNTACi_m"	 3.903205291311700E+04	 0.000000000000000E+00
"ORNTA_c"	 3.028816625793685E+03	 0.000000000000000E+00
"ORPT_c"	 1.437419628119774E+04	 0.000000000000000E+00
"P5CD2_m"	 4.404266000000000E+04	 0.000000000000000E+00
"P5CR_c"	 3.028816625793688E+03	 0.000000000000000E+00
"PAILS_rm"	 1.386354562590986E+02	 0.000000000000000E+00
"PAPSR_c"	 0.000000000000000E+00	 2.662186579354423E+03
"PAP_rm"	 0.000000000000000E+00	 1.595219057317239E+02
"PC_c"	 0.000000000000000E+00	 1.370374122654423E+04
"PDH_m"	 0.000000000000000E+00	 7.768346907857154E+04
"PDMEMT_rm"	 4.687091383225311E+01	 0.000000000000000E+00
"PEMT_rm"	 4.687091383225311E+01	 0.000000000000000E+00
"PFK_c"	 5.239234380809229E+04	 0.000000000000000E+00
"PGCD_c"	 8.961352207318292E+04	 0.000000000000000E+00
"PGI_c"	 0.000000000000000E+00	 4.237173309402744E+03
"PGK_c"	 0.000000000000000E+00	 5.682815483432671E+04
"PGL_c"	 1.488802560785145E+03	 0.000000000000000E+00
"PGMT_c"	 2.014868459422141E+03	 0.000000000000000E+00
"PGM_c"	 0.000000000000000E+00	 1.464416769075097E+05
"PHETA1_c"	 1.190172635595909E+04	 0.000000000000000E+00
"PItps_e"	 8.590740071234868E+02	 0.000000000000000E+00
"PItps_m"	 0.000000000000000E+00	 2.339217275222735E+05
"PKETX_c"	 0.000000000000000E+00	 1.826428417950332E-02
"PMANM_c"	 3.709791098781963E+04	 0.000000000000000E+00
"PMEMT_rm"	 4.687091383225311E+01	 0.000000000000000E+00
"PMEVK_c"	 5.227301352415670E+02	 0.000000000000000E+00
"PPA_c"	 0.000000000000000E+00	 1.040342602254177E+05
"PPND2_c"	 0.000000000000000E+00	 1.253052649706532E+03
"PPNDH_c"	 1.756268506070401E+02	 0.000000000000000E+00
"PRAGSi_c"	 0.000000000000000E+00	 3.072612252649160E+02
"PRAIS_c"	 0.000000000000000E+00	 3.072612252649160E+02
"PRAIi_c"	 5.806262479166138E+04	 0.000000000000000E+00
"PRAMPC_c"	 0.000000000000000E+00	 1.606420431621805E+02
"PRASCSi_c"	 0.000000000000000E+00	 3.072612252649160E+02
"PRATPP_c"	 0.000000000000000E+00	 1.606420431621805E+02
"PRFGS_c"	 0.000000000000000E+00	 3.072612252649160E+02
"PRMICI_c"	 0.000000000000000E+00	 1.606420431621805E+02
"PROD2_m"	 4.404266000000000E+04	 0.000000000000000E+00
"PRPPS_c"	 5.842803102832369E+04	 0.000000000000000E+00
"PSCIT_c"	 0.000000000000000E+00	 1.659429540671363E+03
"PSD_mm"	 5.944354491156264E+01	 0.000000000000000E+00
"PSERT_c"	 8.961352207318292E+04	 0.000000000000000E+00
"PSP_L_c"	 8.961352207318292E+04	 0.000000000000000E+00
"PSSA_rm"	 7.026126970645691E+01	 0.000000000000000E+00
"PYK_c"	 0.000000000000000E+00	 1.431228178261670E+05
"PYRDC_c"	 9.338562884098067E-03	 0.000000000000000E+00
"PYRtps_m"	 0.000000000000000E+00	 1.179454616283421E+05
"RNDR1_c"	 9.785302078813288E+00	 0.000000000000000E+00
"RNDR2_c"	 1.527303715581138E+01	 0.000000000000000E+00
"RNDR4_c"	 2.505834633039868E+01	 0.000000000000000E+00
"RPE_c"	 0.000000000000000E+00	 3.739874409426420E+04
"RPI_c"	 3.889427017969177E+04	 0.000000000000000E+00
"SACCD1_c"	 2.896447176740785E+02	 0.000000000000000E+00
"SACCD2_c"	 2.896447176740785E+02	 0.000000000000000E+00
"SADT_c"	 0.000000000000000E+00	 2.662186579354423E+03
"SAM24MT_c"	 8.712251801839102E+01	 0.000000000000000E+00
"SERt_c_m"	 3.685956245596927E+04	 0.000000000000000E+00
"SHK3Di_c"	 0.000000000000000E+00	 1.659429540671363E+03
"SHKK_c"	 0.000000000000000E+00	 1.659429540671363E+03
"SO3R_c"	 0.000000000000000E+00	 2.662186579354423E+03
"SO4t_c_e"	 0.000000000000000E+00	 2.611336262071371E+03
"SQLEy_r"	 8.712251801839102E+01	 0.000000000000000E+00
"SQLS_c"	 8.712251801839102E+01	 0.000000000000000E+00
"STATg_rm"	 1.731535170177870E+01	 0.000000000000000E+00
"SUCDq9_m"	 0.000000000000000E+00	 8.541613361788925E+04
"SUCFUMt_c_m"	 8.744778724772805E+02	 0.000000000000000E+00
"SUCOAS_m"	 0.000000000000000E+00	 8.629061143163533E+04
"TALA_c"	 0.000000000000000E+00	 1.952907768532571E+04
"THRA_c"	 0.000000000000000E+00	 9.338562884098067E-03
"THRD_L_m"	 2.105222267853410E+03	 0.000000000000000E+00
"THRS_c"	 2.044865076684278E+03	 0.000000000000000E+00
"THRt_c_m"	 2.105222267853410E+03	 0.000000000000000E+00
"TKT1_c"	 0.000000000000000E+00	 1.952907768532571E+04
"TKT2_c"	 0.000000000000000E+00	 1.786964814465435E+04
"TMDS_c"	 9.784895152901214E+00	 0.000000000000000E+00
"TPI_c"	 0.000000000000000E+00	 5.456534114993393E+04
"TRDR_c"	 0.000000000000000E+00	 2.612069893789400E+03
"TRE6PP_c"	 2.242560502607466E+02	 0.000000000000000E+00
"TRE6PS_c"	 2.242560502607466E+02	 0.000000000000000E+00
"TRPO2_c"	 5.864462853323326E+04	 0.000000000000000E+00
"TRPS1_c"	 5.806262479166138E+04	 0.000000000000000E+00
"TYRTA_c"	 0.000000000000000E+00	 1.253052649706532E+03
"UAGDP_c"	 2.634922266387412E+01	 0.000000000000000E+00
"UMPK_c"	 8.744778724772805E+02	 0.000000000000000E+00
"UREA_c"	 0.000000000000000E+00	 7.658060630092223E-03
"VALTA_c"	 0.000000000000000E+00	 1.164559060774842E+03
"VALTA_m"	 5.049661944192976E+04	 0.000000000000000E+00
"VALt_c_m"	 5.049661944192976E+04	 0.000000000000000E+00
"ZN2t_c_e"	 0.000000000000000E+00	 8.522613630868350E+00
"compACYLCOA_c"	 5.562222843707329E+03	 0.000000000000000E+00
