ENZSYN-rt2093	 0.000000000000000E+00
ENZSYN-rt7201	 0.000000000000000E+00
ENZSYN-rt5185	 0.000000000000000E+00
ENZSYN-rt7616	 1.699300951627000E-07
ENZSYN-rt6298	 0.000000000000000E+00
ENZSYN-rt0150	 0.000000000000000E+00
ENZSYN-rt3279	 4.016644193933400E-07
ENZSYN-rt8106	 0.000000000000000E+00
ENZSYN-rt0208	 0.000000000000000E+00
ENZSYN-rt5045	 0.000000000000000E+00
ENZSYN-rt6557	 0.000000000000000E+00
ENZSYN-rt2267	 6.093987057176920E-07
ENZSYN-rt3472	 0.000000000000000E+00
ENZSYN-rt1611	 0.000000000000000E+00
ENZSYN-rt2309	 4.044582083873683E-07
ENZSYN-rt0302	 8.845827537714741E-07
ENZSYN-rt7207_m	 0.000000000000000E+00
ENZSYN-rt0234	 0.000000000000000E+00
ENZSYN-rt5813	 0.000000000000000E+00
ENZSYN-rt4427	 0.000000000000000E+00
ENZSYN-rt6518	 0.000000000000000E+00
ENZSYN-rt4042	 0.000000000000000E+00
ENZSYN-rt6691	 0.000000000000000E+00
ENZSYN-rt7423	 0.000000000000000E+00
ENZSYN-rt41987068	 0.000000000000000E+00
ENZSYN-rt4198	 0.000000000000000E+00
ENZSYN-rt7829	 0.000000000000000E+00
ENZSYN-rt3097	 0.000000000000000E+00
ENZSYN-rt2975	 7.587246301581970E-08
ENZSYN-rt8287	 0.000000000000000E+00
ENZSYN-rt8327	 5.610102024102080E-07
ENZSYN-rt4722	 0.000000000000000E+00
ENZSYN-rt0409	 2.928940333087052E-07
ENZSYN-rt1363	 1.825134477366418E-09
ENZSYN-rt2183	 9.186535916500186E-08
ENZSYN-rt2190	 0.000000000000000E+00
ENZSYN-rt1622_m	 0.000000000000000E+00
ENZSYN-rt2901	 0.000000000000000E+00
ENZSYN-rt4390	 0.000000000000000E+00
ENZSYN-rt2779	 0.000000000000000E+00
ENZSYN-rt3465	 0.000000000000000E+00
ENZSYN-rt5332	 0.000000000000000E+00
ENZSYN-rt6434_c	 0.000000000000000E+00
ENZSYN-rt8267_c	 0.000000000000000E+00
ENZSYN-rt3465_x	 0.000000000000000E+00
ENZSYN-rt5332_x	 0.000000000000000E+00
ENZSYN-rt6434_x	 0.000000000000000E+00
ENZSYN-rt8267_x	 0.000000000000000E+00
ENZSYN-rt1973	 5.835158994630881E-07
ENZSYN-rt6869	 0.000000000000000E+00
ENZSYN-rt0201	 0.000000000000000E+00
ENZSYN-rt1374	 2.358594532793161E-06
ENZSYN-rt1395	 0.000000000000000E+00
ENZSYN-LYS25	 1.569691698284294E-09
ENZSYN-rt0172	 6.062954257849759E-07
ENZSYN-rt4039	 0.000000000000000E+00
ENZSYN-rt7471	 2.298456019858209E-08
ENZSYN-rt2569	 0.000000000000000E+00
ENZSYN-rt7537	 0.000000000000000E+00
ENZSYN-rt1622_c	 7.783528506292929E-08
ENZSYN-rt4606	 1.976562870343720E-08
ENZSYN-rt8084	 5.806965635949209E-08
ENZSYN-rt2756_m	 0.000000000000000E+00
ENZSYN-rt0517	 0.000000000000000E+00
ENZSYN-rt0697	 0.000000000000000E+00
ENZSYN-rt5445	 0.000000000000000E+00
ENZSYN-rt6860	 0.000000000000000E+00
ENZSYN-rt0310	 5.863254406149489E-06
ENZSYN-rt0271	 1.167614279453735E-06
ENZSYN-rt2578	 0.000000000000000E+00
ENZSYN-rt5429	 1.392977623238273E-05
ENZSYN-rt1634	 0.000000000000000E+00
ENZSYN-rt6091	 0.000000000000000E+00
ENZSYN-rt4107	 2.183846237562300E-07
ENZSYN-rt5121	 0.000000000000000E+00
ENZSYN-rt4597	 7.311393564915998E-07
ENZSYN-rt1009	 5.895876085269446E-07
ENZSYN-rt7899	 0.000000000000000E+00
ENZSYN-rt3378	 0.000000000000000E+00
ENZSYN-rt1203	 0.000000000000000E+00
ENZSYN-ILV26	 2.010620119453105E-06
ENZSYN-rt7317	 0.000000000000000E+00
ENZSYN-rt6872	 0.000000000000000E+00
ENZSYN-rt1358	 0.000000000000000E+00
ENZSYN-rt5015	 1.015813162597701E-06
ENZSYN-rt4202	 0.000000000000000E+00
ENZSYN-rt2040	 0.000000000000000E+00
ENZSYN-rt5702	 0.000000000000000E+00
ENZSYN-rt1644	 0.000000000000000E+00
ENZSYN-rt1362	 4.338033063318178E-07
ENZSYN-rt0477	 1.101564233117525E-06
ENZSYN-rt1332	 0.000000000000000E+00
ENZSYN-rt4374	 0.000000000000000E+00
ENZSYN-rt4384	 0.000000000000000E+00
ENZSYN-rt5893	 0.000000000000000E+00
ENZSYN-rt4274	 0.000000000000000E+00
ENZSYN-rt3256	 0.000000000000000E+00
ENZSYN-rt6232	 4.597520283976241E-06
ENZSYN-rt6510	 1.520471531469596E-07
ENZSYN-rt1163	 0.000000000000000E+00
ENZSYN-rt5051	 0.000000000000000E+00
ENZSYN-rt0245	 0.000000000000000E+00
ENZSYN-rt5418	 0.000000000000000E+00
ENZSYN-rt0963	 0.000000000000000E+00
ENZSYN-rt6229_c	 1.308663918893388E-06
ENZSYN-rt7532_c	 5.067100993410848E-06
ENZSYN-rt6229_n	 0.000000000000000E+00
ENZSYN-rt7532_n	 0.000000000000000E+00
ENZSYN-rt7285	 0.000000000000000E+00
ENZSYN-rt5456	 1.392977623238273E-05
ENZSYN-rt8364	 0.000000000000000E+00
ENZSYN-rt4108	 0.000000000000000E+00
ENZSYN-rt5301	 0.000000000000000E+00
ENZSYN-rt3300	 0.000000000000000E+00
ENZSYN-rt6190	 0.000000000000000E+00
ENZSYN-rt3932	 0.000000000000000E+00
ENZSYN-rt7128_c	 6.292609634617604E-06
ENZSYN-rt6761	 0.000000000000000E+00
ENZSYN-rt7128_m	 0.000000000000000E+00
ENZSYN-rt2849	 0.000000000000000E+00
ENZSYN-rt4919	 0.000000000000000E+00
ENZSYN-rt0017	 4.488576913133759E-06
ENZSYN-rt5601	 0.000000000000000E+00
ENZSYN-rt4336	 4.382090190052673E-05
ENZSYN-rt7777	 0.000000000000000E+00
ENZSYN-rt8143	 0.000000000000000E+00
ENZSYN-rt7825	 0.000000000000000E+00
ENZSYN-rt0341	 1.887555233194729E-06
ENZSYN-rt7437	 7.130078912213720E-07
ENZSYN-rt3802	 2.002527408398652E-06
ENZSYN-rt0136	 0.000000000000000E+00
ENZSYN-rt3174_c	 1.662414758075590E-07
ENZSYN-rt2689	 0.000000000000000E+00
ENZSYN-rt1772	 0.000000000000000E+00
ENZSYN-rt7207_l	 0.000000000000000E+00
ENZSYN-rt7207_rm	 0.000000000000000E+00
ENZSYN-rt1378	 0.000000000000000E+00
ENZSYN-rt2059_l	 0.000000000000000E+00
ENZSYN-rt2059_rm	 1.398998566091592E-07
ENZSYN-rt7662	 0.000000000000000E+00
ENZSYN-rt0451	 0.000000000000000E+00
ENZSYN-rt4544	 5.286700436849605E-06
ENZSYN-rt1883	 0.000000000000000E+00
ENZSYN-rt8250	 2.730210144221674E-08
ENZSYN-rt4053	 7.028647236905673E-06
ENZSYN-rt3764	 1.513304514652913E-06
ENZSYN-rt8378	 0.000000000000000E+00
ENZSYN-KGDCPLX	 0.000000000000000E+00
ENZSYN-KGDCPLX2	 1.962338378019488E-06
ENZSYN-rt3253	 0.000000000000000E+00
ENZSYN-rt5041	 0.000000000000000E+00
ENZSYN-rt0309	 1.214028808223085E-07
ENZSYN-rt1267	 9.979326716396150E-07
ENZSYN-rt0594	 0.000000000000000E+00
ENZSYN-rt5861	 0.000000000000000E+00
ENZSYN-rt3605	 1.632389378589075E-06
ENZSYN-rt3514	 0.000000000000000E+00
ENZSYN-rt5740	 0.000000000000000E+00
ENZSYN-rt7110	 0.000000000000000E+00
ENZSYN-rt8149	 0.000000000000000E+00
ENZSYN-rt0733_m	 0.000000000000000E+00
ENZSYN-rt3939_m	 0.000000000000000E+00
ENZSYN-rt1661	 0.000000000000000E+00
ENZSYN-rt4416	 0.000000000000000E+00
ENZSYN-rt5186	 0.000000000000000E+00
ENZSYN-rt5194	 0.000000000000000E+00
ENZSYN-rt5579	 0.000000000000000E+00
ENZSYN-rt3282	 0.000000000000000E+00
ENZSYN-rt0733_c	 0.000000000000000E+00
ENZSYN-rt3939_c	 0.000000000000000E+00
ENZSYN-rt7070	 0.000000000000000E+00
ENZSYN-rt7041	 0.000000000000000E+00
ENZSYN-rt3674_m	 0.000000000000000E+00
ENZSYN-rt2756_c	 0.000000000000000E+00
ENZSYN-rt7955_c	 0.000000000000000E+00
ENZSYN-rt3674_c	 0.000000000000000E+00
ENZSYN-rt3516	 0.000000000000000E+00
ENZSYN-rt4534	 0.000000000000000E+00
ENZSYN-rt6702	 0.000000000000000E+00
ENZSYN-rt0958	 0.000000000000000E+00
ENZSYN-rt4363	 0.000000000000000E+00
ENZSYN-rt3664	 0.000000000000000E+00
ENZSYN-rt1908	 0.000000000000000E+00
ENZSYN-rt3257_c	 0.000000000000000E+00
ENZSYN-rt3101	 0.000000000000000E+00
ENZSYN-rt2062_c	 5.630356057447615E-08
ENZSYN-rt7589	 0.000000000000000E+00
ENZSYN-rt2062_n	 0.000000000000000E+00
ENZSYN-rt1532	 1.169824636304815E-08
ENZSYN-TRP23	 2.884127010650336E-07
ENZSYN-rt4368	 0.000000000000000E+00
ENZSYN-rt0084	 0.000000000000000E+00
ENZSYN-rt5365	 0.000000000000000E+00
ENZSYN-rt2122	 0.000000000000000E+00
ENZSYN-rt8345	 0.000000000000000E+00
