rxnid	kapp (1/s)
RXN-LNSTLS_c_FWD-rt0872	71.03272039941655
RXN-PYRtps_m_FWD-MPC13	505.55096257986406
RXN-ACITL_c_FWD-rt1358	71.87357233346481
RXN-DHORTS_c_REV-rt3923	3.05495339916781
RXN-NGLYCANS1_c_FWD-rt2834	19.030616023951026
RXN-NADS2_c_FWD-rt0915_c	0.036057185378282966
RXN-ATPS_m_FWD-ATPSCPLX	1351.0069511814113
RXN-TMDPK_c_FWD-rt8116	0.47961064634038914
RXN-ASPK_c_FWD-rt6294	8.63084678089259
RXN-AFAT_c_FWD-rt3174_c	0.018720804306886864
RXN-DAGK_rm_FWD-rt1788	18.30461082693155
RXN-ILETRS_c_FWD-rt5078	1.7968323925829688
RXN-HOMOX_m_FWD-COX15ARH1YAH1	0.016846187616620555
RXN-IPMD_c_FWD-rt5526	3.154095445836385
RXN-SERPT_r_FWD-rt10571935	2.897556758157965
RXN-ACGAMPM_c_FWD-rt4597	6.671182488779054
RXN-PMANM_c_REV-rt0873	7.075965310004649
RXN-OCBT_c_FWD-rt4934	0.8730527191785845
RXN-GLYCL_m_FWD-GCV123LPD1	1313.7065890496403
RXN-LEUTRS_c_FWD-rt1776	2.457389427950649
RXN-IPPS_c_FWD-rt7120	0.9161600589875688
RXN-MDH_m_FWD-rt2810	41.92616781997583
RXN-METTRS_c_FWD-rt4772	1.2486801315208178
RXN-CDPDAGS_rm_FWD-rt4513_rm	13.400516017928906
RXN-PROTRS_c_FWD-rt3118	0.43543240994362653
RXN-ASNTRS_c_FWD-rt0799	0.7753247541464827
RXN-DOLPMT_c_FWD-rt5116	20.752298020976525
RXN-PFK_c_FWD-rt0499	13867.397847319296
RXN-GLNTRS_c_FWD-rt5012	0.8886682855837081
RXN-SADT_c_FWD-rt5075	4.182654969591898
RXN-HMGCOAS_c_FWD-rt3754_c	56.81840370804775
RXN-RPI_c_FWD-rt4920	3.6063882113086696
RXN-ASAD_c_FWD-rt1962	2.6897399116998644
RXN-HCITS_m_FWD-rt6488_m	0.7631237793845987
RXN-IGPDH_c_FWD-rt0339	1.285519882887308
RXN-C8STI_c_FWD-rt1745	18.61198682471698
RXN-ACACT40ir_c_FWD-rt0310	23.414069048367672
RXN-NH4t_c_e_FWD-rt4558	26.00805163557197
RXN-CYSTRS_c_FWD-rt1487	0.7372909705539942
RXN-RBFK_c_FWD-rt0930_c	0.0026091336437240003
RXN-PPND2_c_FWD-rt7857	4.5848134787489725
RXN-HSK_c_FWD-rt0283	6.640609076319576
RXN-IG3PS_c_FWD-rt0716	0.767002490043112
RXN-GPIA10a_r_FWD-rt0563	9.84537195515858
RXN-LNS14DMy_c_FWD-ERG11NCP1	37.709602090099914
RXN-HSTPT_c_FWD-rt4862	0.3264350322574436
RXN-FE3t_c_e_FWD-rt74770996	6.116349299232217e-07
RXN-NADHK1_c_FWD-rt1814_c	0.07322961074833041
RXN-ASPTRS_c_FWD-rt5890	0.8437740489001366
RXN-THRTRS_c_FWD-rt7480	1.8086779959209047
RXN-ACOADS180_rm_FWD-rt1362	7.03003072033549
RXN-ATPPRT_c_FWD-rt1520	0.3179740016203591
RXN-ASNS1_c_FWD-rt6769	0.4024760959894845
RXN-MDRPD_c_FWD-rt7461	0.006675242978691422
RXN-MTHFD2i_c_FWD-rt4257	556.0147897264607
RXN-PAILS_rm_FWD-rt6753	2.6153334187579507
RXN-CYSTGL_c_FWD-rt1131	12.913918520239587
RXN-UAGDP_c_FWD-rt0711	3.23523917211455
RXN-FMNRx2_c_FWD-rt8485	4.37977454859246e-08
RXN-GLU5K_c_FWD-rt6820	11.464099129675665
RXN-PYDX5PS_c_FWD-SNZ1SNO1	0.0012619290951666336
RXN-SQLEy_r_FWD-rt5361	272.45084398317977
RXN-ACOTAi_m_FWD-rt6510	1.4433640705529032
RXN-SUCOAS_m_FWD-LSC12	4.890377535549537
RXN-AHCi_c_FWD-rt4544	12.30931653298169
RXN-CTPS1_c_FWD-rt8107	2.4705239583238865
RXN-PYK_c_FWD-rt4634	27.837580503453516
RXN-ACCOAC_c_FWD-rt0271	18.045574389347024
RXN-ME1_m_FWD-rt5549	35.4004899309512
RXN-MTRI_c_FWD-rt5017	0.006220434795016039
RXN-HMGCOAR_c_FWD-rt1206	707.7097240334597
RXN-13GS_c_FWD-rt7616	265.6089541790817
RXN-ACS_c_FWD-rt6229_c	1.071704057405842
RXN-ALAS_m_FWD-rt0309	0.19072054773306307
RXN-AHSERL2_c_FWD-rt8250	67.36797070687025
RXN-GLUPRT_c_FWD-rt6932	4.244831303712596
RXN-GLYTRS_c_FWD-rt7136	3.2623986355411967
RXN-ORNDC_c_FWD-rt4267	71.6123902973256
RXN-G5SDy_c_FWD-rt7905	1.61538357528162
RXN-SUCDq9_m_FWD-SDH1234	23.459865625940477
RXN-FCLT_m_FWD-rt7907	0.02727333093648385
RXN-ADPT_c_FWD-rt7825	0.00711771521694883
RXN-ACGAM6PS_c_FWD-rt4107	16.471667012661023
RXN-MDH_c_REV-rt2246	57.09199650539414
RXN-PSPHS_r_FWD-rt6946	4.501964314379574
RXN-ADPATPt_c_m_FWD-rt4336	223.43266153439475
RXN-FUM_c_FWD-rt5633_c	2.031607631105597
RXN-DHPPDA2_c_FWD-rt7138	0.2059640630635596
RXN-PPBNGD_c_FWD-rt6350	0.027137883395779556
RXN-DPCOAK_c_FWD-rt2746	0.026164831435029137
RXN-HISTRS_c_FWD-rt0207_c	0.8449381401738052
RXN-NADHq9_c_FWD-rt0604	183.1549776525287
RXN-DB4PS_c_FWD-rt8298	0.0650524347642715
RXN-ADMDC_c_FWD-rt2849	0.02169325772154157
RXN-METS_c_FWD-rt1457	2.3601081958975207
RXN-NGLYCANS3_c_FWD-rt6298	5.363291713811912
RXN-UMPK_c_FWD-rt4822_c	3.5856195404574622
RXN-PRFGS_c_FWD-rt6665	1.5850835639592868
RXN-CHORS_c_FWD-rt5669	2.112874552346408
RXN-ADSS_c_FWD-rt3802	0.6749297384584263
RXN-CHORM_c_FWD-rt1336	2.4619211238106424
RXN-IMPD_c_FWD-rt0027	3.480335666793212
RXN-ADNK1_c_FWD-rt0017	8.922657209634542
RXN-SAM24MT_c_FWD-rt4692	16.541249439994132
RXN-AIRC1_c_FWD-rt3764	1.6434888814771489
RXN-MEVK1_c_FWD-rt0390	45.24903917002299
RXN-3DSPHR_r_FWD-rt1611	7.2148851718257285
RXN-ALATRS_c_FWD-rt3605	5.518863438114327
RXN-FECRq9_m_FWD-FECRq9CPLX	4026.1459416082535
RXN-NACt_c_e_FWD-rt3853	0.04464571862922595
RXN-DKMPPH_c_FWD-rt7962_DKMPPH_c	0.00267629051947031
RXN-DPMVD_c_FWD-rt3542	174.73597455662195
RXN-ARGSS_c_FWD-rt7828	0.28667831064965466
RXN-GLNS_c_FWD-rt3476	12.766504644749128
RXN-HISTP_c_FWD-rt1838	3.865819970942172
RXN-PRPPS_c_FWD-PRS23	11.957782379767986
RXN-G3PT_c_FWD-rt0092	8456.355742836531
RXN-SUCFUMt_c_m_FWD-rt4237	28.610929870262527
RXN-DHORDfum_c_FWD-rt6498	0.469149107712993
RXN-AASADy_c_FWD-LYS25	1407.315935095705
RXN-VALTRS_c_FWD-rt8160_c	2.4725840813147935
RXN-ALATA_L_m_REV-rt1267	15.406550878393709
RXN-HCO3E_c_FWD-rt4213	11.198004720924557
RXN-TYRTRS_c_FWD-rt8273	0.6524407326849949
RXN-PSERT_c_FWD-rt7036	1328.0954529859928
RXN-FBA_c_FWD-rt7052	182.26953464788943
RXN-ENO_c_FWD-rt0669	24.351304718401785
RXN-PDH_m_FWD-PDHCPLX	284.3167630854658
RXN-FE2t_c_e_FWD-rt0996	0.08417136707212614
RXN-TMDS_c_FWD-rt2477	0.600879911534173
RXN-ADSK_c_FWD-rt0341	1.3507058763912692
RXN-THRS_c_FWD-rt1374	1.7007021064085295
RXN-LYSTRS_c_FWD-rt3577	1.2074956313015008
RXN-ARGSL_c_FWD-rt3236	0.7207241331663101
RXN-SERt_c_m_REV-rt7910	3045.3358963349215
RXN-UPP3MT_2_c_FWD-rt2682	6.809359855227082e-07
RXN-METAT_c_FWD-rt5403	3.0454707342077056
RXN-DTMPK_c_FWD-rt6884	1.4255750250991301
RXN-GHMT2r_c_FWD-rt1299	312.9195023609546
RXN-PRASCSi_c_FWD-rt0852	0.9689332299121632
RXN-NGLYCANS2_c_FWD-ALG1314	1340.3666717460483
RXN-PGMT_c_FWD-rt1591	12.63651144767419
RXN-DKMEOX_c_FWD-rt7962_c	0.00267629051947031
RXN-G3PCt_c_e_REV-rt4413	157.26894144750034
RXN-PItps_e_FWD-rt1948	178.253869229163
RXN-GMPS2_c_FWD-rt7388	1.01274158117313
RXN-GARFT_c_FWD-rt5227	2.069977743482478
RXN-PHETRS_c_FWD-FRS12	2.057572369294863
RXN-FUM_m_FWD-rt5633_m	10.632482410312548
RXN-PDAGATpc_rm_FWD-rt8109	12.822989898316656
RXN-ORNtpa_m_FWD-rt4951	36.063709268529564
RXN-MAN6PI_c_REV-rt0239	11.634591344740203
RXN-NNATi_c_FWD-rt2062_c	0.1494714331138066
RXN-PLAA1lpc_rm_FWD-rt5941	11.868390318282456
RXN-MTHFR3_c_FWD-MET1213	54.32569913861439
RXN-TPI_c_REV-rt0932	76.23702020211974
RXN-ASPCT_c_FWD-rt8313	1.4532993837652253
RXN-GTPCII2_c_FWD-rt4183	0.06838245734694268
RXN-ANPRT_c_FWD-rt1532	5.0339382272266455
RXN-ANS_c_FWD-TRP23	2.7769721041713824
RXN-HICITD_m_FWD-rt2060	0.802911698333002
RXN-OMPDC_c_FWD-rt3750	2.1795231272910667
RXN-UPPDC1_c_FWD-rt5811	0.031208874818701417
RXN-SO3R_c_FWD-rt20063076	2.4825629800828364
RXN-PGI_c_FWD-rt1221	225.9985010517133
RXN-ORNTACi_m_FWD-rt7840	1.3080664571867797
RXN-C14STR_c_FWD-rt0303	94.73016509673764
RXN-TALA_c_REV-rt1805	0.03001399369097333
RXN-PPBNGS_1_c_FWD-rt5026	0.064678448611107
RXN-DRAPPRy_c_FWD-rt8469	0.2531635577921917
RXN-RBFSa_c_FWD-rt0910	0.01880267278633933
RXN-PMEVK_c_FWD-rt0334	303.84342112165007
RXN-SQLS_c_FWD-rt8223	20.670251844158376
RXN-ICDHx_m_FWD-IDH12	31.002691896054333
RXN-PSSA_rm_FWD-rt3215	55.71249575155349
RXN-BPNT_c_FWD-rt2305	0.5607571118486574
RXN-PNTOtps_e_FWD-rt3985	6.757776883752007
RXN-GLUTRS_c_FWD-rt2385	4.08017601515199
RXN-TRPTRS_c_FWD-rt6341	0.29771540887294295
RXN-TRPS1_c_FWD-rt0894	0.5925881710717357
RXN-RBFSb_c_FWD-rt4127	0.005090190593533864
RXN-CYSTS_c_FWD-rt7344	0.9854295372409054
RXN-MTAP_c_FWD-rt0004	0.0028806487276867958
RXN-GPIA9a_r_FWD-rt4069	24.37981957526647
RXN-NAMNPP_c_FWD-rt1924_c	0.012220532300870572
RXN-PRMICI_c_FWD-rt3242_c	0.7530513327234493
RXN-HSERTA_c_FWD-rt4145	3.124409001237781
RXN-GPIA2_c_FWD-rt1519	2.4488500085441434
RXN-PTPAT_c_FWD-rt6481	0.1449649407676756
