Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hdca,hxdcol,ibutoh,lac__L,muco,nrgn,polyhb,retcln,rsvtol,sesqt,skm,styr,tal
C8STI_c,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661
CA2t_c_e,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.000623256585938,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264,0.00060150738264
CBPS_c,0.245063932400906,0.247005347488148,0.24624757361332,0.247788024574269,0.24630174613287,0.166505976664351,0.247212229468864,0.248702795104028,0.247518427234669,0.246697550469745,0.245359209942075,0.245522868177963,0.24630908159599,0.248129717304159,0.165263781324036,0.246152689294847,0.24589707179306,0.17555469185244,0.246152688663785,0.244693842701859,0.246881855098551,0.24700897199387,0.24664627874873
CDPDAGS_rm,0.024735833897297,0.024735833897347,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897347,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897302,0.024735833897297,0.024735833897297,0.024735833897297
CHORM_c,0.058967276912735,3.903240633665674,0.059506321366368,0.056733395893596,0.058792760852787,0.121385004722813,0.056531971622311,0.055128686246344,0.0571103756147,4.013733446499941,0.060198469752563,0.059822645976967,0.059070951578914,0.056213186088678,0.120520938973247,2.32893761321869,0.057956804405477,2.893767819574313,2.328937613428553,0.060576352152625,0.057786804614146,3.878754469224678,0.058614549278154
CHORS_c,0.077753628170428,3.92167626814539,0.07812977348739,0.075188311384503,5.264347318270135,0.137032487224894,0.07507419097513,0.073698858948134,0.075692104425521,4.032245233830121,0.078973164407,0.078537721146287,0.077818470939092,0.074759162902822,0.134697669672205,2.347529900957047,0.076067106543536,2.913950011750566,2.347529901258061,0.078856527647382,0.076299826311766,3.897254599445097,0.077132478265593
CHTNS_c,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485,0.007569935670485
CITM1,,,,,,,,,8.150747795800322,,,,,,,,,,,,,,
CITM2,,,,,,,,,8.150747795800322,,,,,,,,,,,,,,
CITMALta_m,1.306447881870504,1.308001147968825,12.795568012419768,1.308155912672379,1.307598156646895,11.462406576645884,1.308504136930547,,9.458362980275854,1.307836268618458,13.76178157436347,13.359841436300536,1.307038362631518,1.308119839516341,1.317715532341535,8.115809471277696,17.719218179230552,1.308824761655983,8.115809469087386,16.302672091424473,1.308061645576131,1.308001980305159,18.829031217123724
CMPt_c_rm,-0.024735833897297,-0.024735833897347,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897347,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897297,-0.024735833897302,-0.024735833897297,-0.024735833897297,-0.024735833897297
CO2t_c_e,31.48798083232564,29.789877013023982,26.08108041330946,23.182180079778444,24.46603576357687,35.30861479037786,30.36779589330544,34.477461558569495,19.80642402503466,24.952706595376256,35.63232013466019,36.43855932069134,33.12583526922624,20.77902923288682,26.709059458351398,26.50311929916108,28.010845326925544,32.04864956942585,28.77263748269818,35.549509333935426,22.656332521862527,29.98620987804963,25.50827703287325
CO2t_c_m,-13.615617840677071,-10.144185224392931,-19.395526572395067,-21.26959291682847,-10.729069095835593,-17.13868193751053,-8.184410084202723,-19.87404240461838,-14.88622575035567,-9.67999732955968,-19.43433291960577,-19.054882576251263,-22.154707021315744,-10.215933047747884,-9.696264192741076,-15.847691973212228,-21.370384075313492,-11.317096405814333,-15.847691971711168,-21.283891391781825,-10.0536946502779,-9.483177963294876,-22.78668620882871
CO2t_c_mm,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436332,-0.017073821436338,-0.017073821436332,-0.017073821436332,-0.017073821436332
CO2t_c_n,-2.805714311282032,-2.810044613025951,-14.29582068419931,-15.386338298737613,-3.906969222919802,-2.600132787992393,-2.809641233248571,-4.037840159593395,-2.809399389031062,-2.809127999768253,-13.703156281123416,-13.351790056280132,-8.349750308332768,-2.810992526680735,-2.597969470065148,-9.616154757955856,-2.808457243799273,-2.627393433541829,-9.616154755367672,-2.803755548365295,-2.809674162826807,-2.809848377611008,-14.489133437211466
CO2t_c_rm,-0.015916240351357,-0.015916240351375,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351375,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351357,-0.015916240351359,-0.015916240351357,-0.015916240351357,-0.015916240351357
COAt_c_rm,-0.084493954597809,-0.084493954597927,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597927,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597809,-0.084493954597822,-0.084493954597809,-0.084493954597809,-0.084493954597809
COBALT2t_c_e,2.55129613e-06,2.8421785957e-05,2.8488280977e-05,9.344322676e-06,3.8439686869e-05,1.5412455763e-05,4.48503059e-07,4.325391433e-06,1.51488441e-06,2.8045821407e-05,1.740486177e-05,3.0772464262e-05,2.550697161e-06,5.713878838e-06,6.8772312739e-05,2.1016200985e-05,8.88420801e-06,8.103324218e-06,2.1016200979e-05,9.222258125e-06,3.8314487871e-05,2.068424463e-05,5.61953809e-06
COU1,,,,,,,,,,3.955296009500714,,,,,,,,,,,,,
COU2,,,,,,,,,,3.955296009500714,,,,,,,,,,,,,
CPPPGO_c,1.750526925e-06,1.83490493e-06,2.17993988e-06,1.899236701e-06,2.020034756e-06,1.951041312e-06,1.570642333e-06,1.77839209e-06,1.990189813e-06,1.91065723e-06,2.062780991e-06,2.032714251e-06,1.601722898e-06,1.721366752e-06,1.830877252e-06,2.117952747e-06,1.967245903e-06,2.003785682e-06,2.117952747e-06,2.133474808e-06,1.883246926e-06,1.856169059e-06,2.130660129e-06
CS_m,1.97818821408557,1.981137013246221,13.467045452245614,1.98415814746262,1.978764634132377,12.035473843408049,1.984057508277631,0.678241368714196,10.133202807803643,1.979944394521044,14.431802134217072,14.030673140671311,1.978619413663662,1.98457129876978,1.904509615332159,8.786204759587502,18.3916047296022,1.888513555277872,8.786204756271776,16.971659375295385,1.981185710784077,1.981345995878238,19.50109755389087
CTPS2_c,0.059272318252251,0.059271037323715,0.059272286426503,0.059272233763262,0.059270282867972,0.059241629597034,0.059271417527782,0.059273365601857,0.059271602313717,0.059271046303613,0.059272156193556,0.059272325145854,0.059270915130472,0.05927153365729,0.059236212743863,0.05927153731023,0.059267349475027,0.059273512459212,0.059271537310305,0.059269887396376,0.059270912382252,0.059271604004061,0.059272583320428
CTPt_c_rm,0.024735833897297,0.024735833897347,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897347,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897302,0.024735833897297,0.024735833897297,0.024735833897297
CU2t_c_e,5.3374624616e-05,5.3374905363e-05,5.3376053385e-05,5.3375119412e-05,5.3375521339e-05,5.3375291779e-05,5.3374026093e-05,5.337471733e-05,5.3375422037e-05,5.3375157411e-05,5.3375663566e-05,5.3375563527e-05,5.3374129506e-05,5.3374527592e-05,5.3374891962e-05,5.3375847137e-05,5.3375345696e-05,5.3375467274e-05,5.3375847137e-05,5.3375898783e-05,5.337506621e-05,5.3374976115e-05,5.3375889418e-05
CYSTGL_c,0.004525021703878,0.003763078773637,0.003450469650678,0.003354912541127,0.004126458895672,0.024307811115071,0.003313019717762,0.002833905413342,0.003101857271372,0.003918684618116,0.003525023132318,0.003417003448417,0.00359055881323,0.00312675191223,0.025942075414174,0.00378356540773,0.003660255269539,0.022185301542112,0.00378356561394,0.004162617540512,0.003796713131183,0.003786773081055,0.003011748125862
CYSTRS_c,0.004525021703878,0.003763078773637,0.003450469299694,0.003354912541127,0.004126458895672,0.024307811115071,0.003313019717762,0.002833905413342,0.003101857271372,0.003918684618116,0.003525023132318,0.003417003448417,0.003590558460395,0.00312675191223,0.025942075414174,0.00378356540773,0.003660255269539,0.022185301542112,0.00378356561394,0.004162617540512,0.003796713131183,0.003786773081055,0.003011748125862
CYSTS_c,0.004525021703878,0.003763078773637,0.003450469650678,0.003354912541127,0.004126458895672,0.024307811115071,0.003313019717762,0.002833905413342,0.003101857271372,0.003918684618116,0.003525023132318,0.003417003448417,0.00359055881323,0.00312675191223,0.025942075414174,0.00378356540773,0.003660255269539,0.022185301542112,0.00378356561394,0.004162617540512,0.003796713131183,0.003786773081055,0.003011748125862
CYTK1_c,0.024735833897297,0.024735833897347,0.024735834248281,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735834250132,0.024735833897297,0.024735833897347,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897297,0.024735833897302,0.024735833897297,0.024735833897297,0.024735833897297
CYTK2_c,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482,-0.002810640860482
DAGt_c_rm,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512,0.000296607259512
DB4PS_c,9.366698441e-06,4.7368236009e-05,1.4147322211e-05,7.798110255e-06,6.1325640162e-05,1.5288566226e-05,7.459969702e-06,1.2074162567e-05,1.1768785036e-05,4.8391076145e-05,1.4342135186e-05,1.4098040532e-05,8.040455353e-06,8.180671857e-06,1.053631615e-05,3.4964976072e-05,1.58404323e-05,7.3128974116e-05,3.4964980913e-05,1.5615009104e-05,8.255296439e-06,4.6920098843e-05,1.6621031365e-05
DCMPDA_c,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482
DDPA_c,0.077753628170428,3.92167626814539,0.07812977348739,0.075188311384503,5.264347318270135,0.137032487224894,0.07507419097513,0.073698858948134,0.075692104425521,4.032245233830121,0.078973164407,0.078537721146287,0.077818470939092,0.074759162902822,4.898699039014082,2.347529900957047,0.076067106543536,2.913950011750566,2.347529901258061,0.078856527647382,5.490222571183049,3.897254599445097,0.077132478265593
DGAT_rm,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805,0.004908439885805
DGK1_c,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
DHAD1_m,0.292255394568877,0.293051070969852,0.292962374508495,0.291565077499927,0.293749744704348,0.386921158671524,0.29269072262265,0.290682460782074,0.291311922420167,0.293410572008666,0.293571274124066,0.293313011596165,7.14876374873677,0.291158367369198,0.368571642763118,0.293597216242575,0.292734836054808,0.357363548502652,0.29359721685675,0.293464319324631,0.293202867364127,0.293057104813452,0.292304602507858
DHAD2_m,0.062595335497435,0.060193886938551,0.060825670418875,0.05883581445901,0.060813522143327,0.0765899335519,0.058691063424071,0.057779279978035,0.059126489322246,0.060473722343325,0.061241328224529,0.061040285999188,0.060220765604814,0.05858555257424,0.085514613797155,0.0610449186692,0.060023679953899,0.086638833866011,0.061044919091133,0.061089363002988,0.060076794200739,0.06013857637615,0.060455486740259
DHAPAT_rm,0.029347666523589,,,,,,,,,,,,,0.029347666523589,0.029347666523639,,,,,,,,
DHAPt_c_rm,0.029347666523589,,,,,,,,,,,,,0.029347666523589,0.029347666523639,,,,,,,,
DHFRi_c,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482
DHORDfum_c,0.091533268524785,0.091532662024746,0.091533285726828,0.091533241692315,0.091532316425803,0.091518599232796,0.091532821799629,0.091533768443867,0.091532943142724,0.091532672487773,0.091533213427444,0.091533291856236,0.091532584931309,0.091532890143424,0.091515999868246,0.091532923211057,0.091530904749586,0.091533860370323,0.091532923211093,0.091532133196297,0.091532606217496,0.091532934790258,0.091533422205955
DHORTS_c,-0.091533268524785,-0.091532662024746,-0.091533285726828,-0.091533241692315,-0.091532316425803,-0.091518599232796,-0.091532821799629,-0.091533768443867,-0.091532943142724,-0.091532672487773,-0.091533213427444,-0.091533291856236,-0.091532584931309,-0.091532890143424,-0.091515999868246,-0.091532923211057,-0.091530904749586,-0.091533860370323,-0.091532923211093,-0.091532133196297,-0.091532606217496,-0.091532934790258,-0.091533422205955
DHPPDA2_c,4.68334922e-06,2.3684118005e-05,7.073661106e-06,3.899055127e-06,3.0662820081e-05,7.644283113e-06,3.729984851e-06,6.037081284e-06,5.884392518e-06,2.4195538073e-05,7.171067593e-06,7.049020266e-06,4.020227677e-06,4.090335928e-06,5.268158075e-06,1.7482488036e-05,7.92021615e-06,3.6564487058e-05,1.7482490456e-05,7.807504552e-06,4.12764822e-06,2.3460049421e-05,8.310515682e-06
DHQS_c,0.077753628170428,3.92167626814539,0.07812977348739,0.075188311384503,5.264347318270135,0.137032487224894,0.07507419097513,0.073698858948134,0.075692104425521,4.032245233830121,0.078973164407,0.078537721146287,0.077818470939092,0.074759162902822,4.898699039014082,2.347529900957047,0.076067106543536,2.913950011750566,2.347529901258061,0.078856527647382,5.490222571183049,3.897254599445097,0.077132478265593
DHQTi_c,0.077753628170428,3.92167626814539,0.07812977348739,0.075188311384503,5.264347318270135,0.137032487224894,0.07507419097513,0.073698858948134,0.075692104425521,4.032245233830121,0.078973164407,0.078537721146287,0.077818470939092,0.074759162902822,4.898699039014082,2.347529900957047,0.076067106543536,2.913950011750566,2.347529901258061,0.078856527647382,5.490222571183049,3.897254599445097,0.077132478265593
DMATT_c,0.050048952737679,0.050048953018426,0.050048954166447,0.050048953232475,0.050048953634401,1.176255963440266,0.050048952139156,0.050048952830393,0.050048953535099,0.050048953270474,0.050048953776629,0.050048953676589,0.050048952242569,0.050048952640655,0.050048953005025,0.0500489539602,0.050048953458759,0.050048953580336,0.0500489539602,1.716304072247289,0.050048953179273,0.050048953089177,0.050048954002481
DOCOSCOAt_c_rm,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06,-6.521204232e-06
DOLDPP_c,,,,,,,,,,,,,,,,,,,,,,,-0.0
DOLDPt_c_l,,,,,,,,,,,,,,,,,,,,,,,-0.0
DOLPMMT_r,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175437,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436
DOLPMT_c,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175435,0.229261289175437,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175437,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436,0.229261289175436
DOLPt_c_r,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175435,-0.229261289175437,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175437,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436,-0.229261289175436
DPMVD_c,0.150146858213036,0.150146859055278,0.150146862499342,0.150146859697418,0.150146860903204,3.528767890320799,0.150146856417467,0.15014685849118,0.150146860605298,0.150146859811421,0.150146861329887,0.150146861029768,0.150146856727706,0.150146857921965,0.150146859015075,0.1501468618806,0.150146860376277,0.150146860741009,0.1501468618806,5.148912216741866,0.150146859537818,0.150146859267532,0.150146862007442
DRAPPRy_c,4.68334922e-06,2.3684118005e-05,7.073661106e-06,3.899055127e-06,3.0662820081e-05,7.644283113e-06,3.729984851e-06,6.037081284e-06,5.884392518e-06,2.4195538073e-05,7.171067593e-06,7.049020266e-06,4.020227677e-06,4.090335928e-06,5.268158075e-06,1.7482488036e-05,7.92021615e-06,3.6564487058e-05,1.7482490456e-05,7.807504552e-06,4.12764822e-06,2.3460049421e-05,8.310515682e-06
DTMPK_c,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482,0.002810640860482
EAR100y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
EAR120y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
EAR140y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
EAR160y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
EAR180y_c,0.058184770724054,0.058184770724137,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724137,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724054,0.058184770724063,0.058184770724054,0.058184770724054,0.058184770724054
EAR40y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
EAR60y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
EAR80y_c,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,1.627648456364719,1.577385600964719,0.070796180845377,0.070796180845377,0.070796180845477,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845377,0.070796180845388,0.070796180845377,0.070796180845377,0.070796180845377
ECOAR200_rm,0.005580284100694,0.0055802841007,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.0055802841007,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694
ECOAR220_rm,0.005580284100694,0.0055802841007,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.0055802841007,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694,0.005580284100694
ECOAR240_rm,0.004287930754341,0.004287930754345,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754345,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341,0.004287930754341
ECOAR260_rm,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629,0.000467741395629
ENO_c,4.246770175639556,11.93394196930614,15.732069989905346,16.817268414941715,9.430350798808108,18.509585654192765,19.338768535159332,22.58251417333787,20.54121285218935,12.153619370648492,16.69942879415084,16.297426267621734,17.955105709682698,17.50177914890993,11.595538617479674,15.59062282221041,20.65590172118836,10.80463044868762,15.59062282041087,19.240139010157375,9.657094305570991,11.884986044910654,21.76402584569364
ERGSTESTt_c_rm,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469,-0.004973941313469
ERGSTt_c_r,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661
ERGSTt_c_rm,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469,0.004973941313469
ERGTETROLt_c_r,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661
EX_13ppd_e,9.85312857716628,,,,,,,,,,,,,,,,,,,,,,
EX_2phetoh_e,,3.845522270196026,,,,,,,,,,,,,,,,,,,,,
EX_3hpp_e,,,11.488529045564636,12.576625959005112,,,,,,,,,,,,,,,,,,,
EX_4hbz_e,,,,,5.187073342235507,,,,,,,,,,,,,,,,,,
EX_arte_e,,,,,,1.126207010035423,,,,,,,,,,,,,,,,,
EX_btd_e,,,,,,2.001213898852435,7.548174307573895,,,,,,,,1.233947666994528,,,0.456414395884153,,,,,
EX_btn_c,-7.76253261e-07,-7.76253261e-07,-1.6430827271e-05,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-1.5626110324e-05,-1.5146683836e-05,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-1.0053770041e-05,-7.76253261e-07,-7.76253261e-07,-1.0053770039e-05,-7.76253261e-07,-7.76253261e-07,-7.76253261e-07,-1.6693539152e-05
EX_btoh_e,,,,,,,,6.523270009508402,,,,,,,,,,,,,,,
