,fluxes,reduced_costs,abs,unique
C3STKR2_c,0.011398316271279501,-2.0,0.011398316271279501,False
CERS124_c,0.000224502524563985,-2.0,0.000224502524563985,True
CERS126_c,0.000224502524563985,-2.0,0.000224502524563985,True
CERS2A26_r,0.000224502524563985,-1.9999999999990905,0.000224502524563985,False
PRAIi_c,0.00218325251164197,-2.0,0.00218325251164197,False
PRPPS_c,0.03611946920927589,-1.9999999999993179,0.03611946920927589,False
FCLT_m,1.1112611041405e-05,-2.0,1.1112611041405e-05,False
MTHFC_c,1.852058641751419,-2.0,1.852058641751419,False
FTHFL_c,-1.8186664415626845,2.0000000000001705,1.8186664415626845,False
MALS_c,0.0,59.28735632184089,0.0,False
NFTYROX_c,0.0,-2.0,0.0,False
PYDAMK_c,0.0,-2.0,0.0,False
PYDXK_c,0.0,-2.0,0.0,False
PYDXNK_c,0.0,80.67816091954035,0.0,False
THIORDXi_m,0.0,-2.0,0.0,False
TRDR_m,0.0,66.62068965517248,0.0,False
ARGtpa_v,0.0,-2.0,0.0,False
TCHOLAtabc_v,0.0,-1.9999999999999432,0.0,False
ACt_c_e,0.0,2.0,0.0,False
NNATi_c,2.2225222082540574e-05,-1.9999999999998863,2.2225222082540574e-05,False
G3PT_c,0.0,26.689655172413836,0.0,False
ANNAT_n,0.0,-2.000000000000057,0.0,False
ANNAT_c,0.0,-1.9999999999998863,0.0,False
DKMPPH_c,1.1112611041405e-05,-1.9999999999998863,1.1112611041405e-05,True
DKMEOX_c,1.1112611041405e-05,-2.0,1.1112611041405e-05,True
DOLDPt_c_l,0.0017227880897490201,-2.0,0.0017227880897490201,True
G00006t_c_r,0.0,2.0,0.0,False
G00011t_g_r,0.0,2.0,0.0,False
G13027t_g_r,-0.00531049456446663,2.0,0.00531049456446663,True
OGLYCANS2_g,0.00531049456446663,-2.0,0.00531049456446663,True
OGLYCANS3_g,0.00531049456446663,-2.0,0.00531049456446663,True
OGLYCANS4_g,0.00531049456446663,-2.0,0.00531049456446663,True
OGLYCANS5_g,0.00531049456446663,-2.0,0.00531049456446663,True
EX_nad_e,0.0,2870.3678160919553,0.0,False
EX_nadp_e,0.0,2941.1494252873576,0.0,False
EX_pydx5p_e,0.0,1377.3103448275876,0.0,False
EX_q9h2_e,-0.0,-2.0,0.0,False
EX_ca2_e,-0.000142908177992469,2.0,0.000142908177992469,False
EX_cl_e,-0.0,-2.0,0.0,False
EX_cobalt2_e,0.0,2.0,0.0,False
EX_cu2_e,-1.2668376587201701e-05,2.0,1.2668376587201701e-05,False
EX_mg2_e,-0.00706839850510649,2.0,0.00706839850510649,False
EX_mn2_e,-1.04458543789207e-05,2.0,1.04458543789207e-05,False
EX_mobd_e,-0.0,-2.0,0.0,False
EX_ni2_e,0.0,2.0,0.0,False
EX_zn2_e,-0.00017513475001254303,2.0,0.00017513475001254303,False
NADt_c_e,0.0,-2.0,0.0,False
NADPt_c_e,0.0,-2.0,0.0,False
PYDX5Pt_c_e,0.0,-2.0,0.0,False
Q9H2t_c_e,0.0,-2.0,0.0,False
Q9H2t_c_m,0.0,-2.0,0.0,False
CA2t_c_e,0.000142908177992469,-2.0,0.000142908177992469,True
COBALT2t_c_e,0.0,-2.0,0.0,False
CU2t_c_e,1.2668376587201701e-05,-2.0,1.2668376587201701e-05,True
Kt_c_e,0.0670812765514414,-2.0,0.0670812765514414,True
MG2t_c_e,0.00706839850510649,-2.0,0.00706839850510649,True
MN2t_c_e,1.04458543789207e-05,-2.0,1.04458543789207e-05,True
MOBDt_c_e,0.0,-2.0,0.0,False
NI2t_c_e,0.0,-2.0,0.0,False
ZN2t_c_e,0.00017513475001254303,-2.0,0.00017513475001254303,True
DHAPAT_rm,0.0,-2.0,0.0,False
DHAPAT_l,0.0,1.40229885057488,0.0,False
G3PAT_rm,0.01199516807312301,-2.0,0.01199516807312301,False
G3PAT_l,7.785364919386112e-06,-2.0,7.785364919386112e-06,False
AGNPR_rm,0.0,17.40229885057488,0.0,False
AGNPR_l,0.0,-2.0,0.0,False
AGPAT_rm,0.01199516807312301,-2.0,0.01199516807312301,False
AGPAT_l,7.785364919386112e-06,-2.0000000000009095,7.785364919386112e-06,False
ETHAPT_rm,0.0,-1.9999999999990905,0.0,False
CHOLPT_rm,0.0,-2.0,0.0,False
CDPDAGS_rm,0.017159427213475156,-1.9999999999990905,0.017159427213475156,False
CDPDAGS_mm,0.0,-2.0,0.0,True
PSSA_rm,0.011935833267352305,-1.999999999998181,0.011935833267352305,False
PAILS_rm,0.00522359394612285,-1.9999999999990905,0.00522359394612285,False
PGPS_mm,0.0,-2.0,0.0,True
PGPP_mm,0.0,-2.0,0.0,True
CLPNS_mm,0.0,-2.0,0.0,False
CLAH1_mm,0.0,-1.9999999999986358,0.0,False
CLAH3_mm,0.0,2.000000000001819,0.0,False
1MLCLAT_mm,0.0,2.0,0.0,False
3MLCLAT_mm,0.0,-2.0,0.0,False
PAP_rm,0.0,38.09195402298792,0.0,False
PAP_vm,0.0,-2.0,0.0,False
DGAT_rm,0.001981048234150163,-2.0,0.001981048234150163,False
DGAT_l,0.0,-1.0,0.0,False
TAGL_l,0.0,1.9999999999995453,0.0,False
TAGL_m,0.0,-2.0,0.0,True
DAGL_l,0.0,-1.4022988505721514,0.0,False
DAGL_m,0.0,-2.0,0.0,True
MAGL_l,0.0,-2.0,0.0,False
DAGK_rm,0.005156473775432759,-1.9999999999990905,0.005156473775432759,False
DGPP_vm,0.0,-2.0,0.0,False
LPAP_vm,0.0,-2.0,0.0,False
PDAGATpe_rm,0.0,-1.9999999999990905,0.0,False
PDAGATpc_rm,-0.0005757474418540826,2.0000000000009095,0.0005757474418540826,False
PSD_mm,0.01134330884662459,-2.0,0.01134330884662459,False
PSD_gm,0.0,15.65517241379166,0.0,False
PSD_vm,0.0,11.65517241379166,0.0,False
PEMT_rm,0.004574617461304789,-2.0,0.004574617461304789,False
PMEMT_rm,0.004574617461304789,-2.0,0.004574617461304789,False
PDMEMT_rm,0.004574617461304789,-2.0,0.004574617461304789,False
LPCAT_mm,0.0,-2.0,0.0,False
PLAA2pc_rm,0.0005757474418540821,-2.0000000000004547,0.0005757474418540821,True
PLAA2pc_en,0.0,-2.0,0.0,True
PLAA2pe_en,0.0,-2.0,0.0,False
PLAA2pc_mm,0.0,1.8189894035458565e-12,0.0,False
PLAA2pe_mm,0.0,-2.0,0.0,False
PLAA1lpc_rm,0.0,-2.0000000000004547,0.0,True
PLAA1lpc_en,0.0,-2.0000000000004547,0.0,True
PLAA1lpe_en,0.0,-2.0,0.0,False
PLAA1lpc_mm,0.0,-2.0,0.0,False
PLAA1lpe_mm,0.0,-2.0,0.0,False
PLACipc_r,0.0,-2.0,0.0,False
PLACmipc_r,0.0,-2.0,0.0,False
PLACmip2c_m,0.0,-2.0,0.0,False
PLACipc_m,0.0,-2.0,0.0,False
PLACmipc_m,0.0,-2.0,0.0,False
PLACpail_c,0.0,138.27586206896194,0.0,True
PLACpail45p_c,0.0,-2.0,0.0,False
PLACpail45p_n,0.0,-2.0,0.0,False
PLACpg_mm,0.0,141.10344827586232,0.0,True
PLADpc_en,0.0,69.18390804597857,0.0,False
PI3PP_en,0.0,36.09195402298792,0.0,False
PI3PP_c,0.0,34.09195402298792,0.0,False
PI3PP_rm,0.0,-2.0,0.0,False
PI3PP_gm,0.0,4.0,0.0,False
PI4PP_en,0.0,35.09195402298792,0.0,False
PI4PP_c,0.0,38.09195402298792,0.0,False
PI4PP_rm,0.0,36.09195402298792,0.0,False
PI4PP_gm,0.0,-2.0,0.0,False
LPIAT_rm,0.0,-2.0,0.0,False
PAIL4K_en,0.0,-1.9999999999990905,0.0,False
PAIL4K_vm,0.0,-2.0,0.0,False
PAIL4K_gm,0.0,32.09195402298974,0.0,False
PAIL4K_n,0.0,-2.0,0.0,False
PAIL3K_vm,0.0,28.09195402298974,0.0,False
PI4P5K_n,0.0,32.09195402299156,0.0,False
PI4P5K_en,0.0,32.09195402298974,0.0,False
PI45P5P_c,0.0,-2.0,0.0,False
PI45P5P_en,0.0,1.0,0.0,False
PI3P5K_vm,0.0,-1.9999999999990905,0.0,False
PI35P5P_en,0.0,-2.0,0.0,False
PI35P5P_c,0.0,-2.0,0.0,False
PI35P5P_vm,0.0,32.09195402298792,0.0,False
IPCS_g,0.00089801009825594,-2.0,0.00089801009825594,False
MIPCS_g,0.0,-2.0,0.0,False
IPT_g,0.0,-2.0,0.0,False
STATg_rm,0.0,-2.0,0.0,False
compCER_m,0.0,-2.0,0.0,False
compCER_r,0.00089801009825594,-1.999999999998181,0.00089801009825594,False
compCER_g,0.0,2.0,0.0,False
compACYLCOA_c,0.0,-1.9999999999997158,0.0,False
compACYLCOA_l,1.557072983877093e-05,-1.9999999999993179,1.557072983877093e-05,False
compACYLCOA_m,0.0,-1.9999999999999964,0.0,False
compACYLCOA_r,0.0,-2.0,0.0,False
compACYLCOA_rm,0.02597138438039618,-2.0000000000001705,0.02597138438039618,False
compACYLCOA_x,0.0,-2.000000000000398,0.0,False
compFALPD_mm,0.0,-2.0000000000002274,0.0,False
compFALPD_m,0.0,-2.0,0.0,False
compFALPD_rm,-0.00016098418904174577,2.000000000000142,0.00016098418904174577,False
compFALPD_en,0.0,1.9999999999998863,0.0,False
PAt_gm_rm,0.0,-2.0,0.0,False
PAt_l_rm,7.785364919386112e-06,-2.0,7.785364919386112e-06,False
PAt_mm_rm,0.0,2.0,0.0,True
PAt_rm_vm,0.0,-2.0,0.0,False
PAt_en_rm,0.0,2.0,0.0,False
DAGt_c_l,0.0,-2.0,0.0,False
DAGt_c_mm,0.0,-2.0,0.0,True
DAGt_c_n,0.0,2.0,0.0,False
DAGt_c_rm,0.0056637644694729,-2.0,0.0056637644694729,False
DAGt_gm_rm,0.00089801009825594,-2.0,0.00089801009825594,False
TAGt_c_rm,-0.0014053007922960803,2.0,0.0014053007922960803,False
TAGt_l_rm,0.0,-2.0,0.0,False
1AGPEt_l_rm,0.0,2.0,0.0,False
1AGPCt_l_rm,0.0,-2.0,0.0,False
PSt_c_m,0.0,-2.0,0.0,False
PSt_c_rm,-0.0005925244207277161,2.0,0.0005925244207277161,False
PSt_en_rm,0.0,-2.0,0.0,False
PSt_mm_rm,-0.01134330884662459,2.0,0.01134330884662459,False
PSt_gm_rm,0.0,2.0,0.0,False
PSt_rm_vm,0.0,-2.0,0.0,False
PAILt_c_rm,-0.0043255838478669095,2.0,0.0043255838478669095,False
PAILt_en_rm,0.0,2.0,0.0,False
PAILt_rm_vm,0.0,-2.0,0.0,False
PAILt_gm_rm,-0.00089801009825594,2.0,0.00089801009825594,False
PAILt_n_rm,0.0,2.0,0.0,False
CERt_g_r,0.00089801009825594,-2.0,0.00089801009825594,False
PCt_l_rm,0.0,2.0,0.0,False
PCt_en_rm,0.0,-2.0,0.0,False
PCt_mm_rm,0.0,2.0,0.0,False
PCt_c_rm,-0.00457461746130479,2.0,0.00457461746130479,False
PEt_l_rm,0.0,-2.0,0.0,False
PEt_gm_rm,0.0,-2.0,0.0,False
PEt_c_rm,-0.0067686913853198,2.0,0.0067686913853198,False
PEt_en_rm,0.0,2.0,0.0,False
PEt_mm_rm,0.01134330884662459,-2.0,0.01134330884662459,False
PEt_rm_vm,0.0,-2.0,0.0,False
PAIL4Pt_c_en,0.0,2.0,0.0,False
PAIL4Pt_en_rm,0.0,-2.0,0.0,False
PAIL45Pt_c_n,0.0,-2.0,0.0,False
PAIL45Pt_c_en,0.0,-2.0,0.0,False
PAIL45Pt_en_rm,0.0,-2.0,0.0,False
PAIL3Pt_gm_vm,0.0,2.0,0.0,False
PAIL3Pt_rm_vm,0.0,-2.0,0.0,False
