YBL027W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YBL027W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YBL027W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YBL072C,XP_016273916.1,64.563,206,67,1,1,200,1,206,6.22e-94,273,77.67
YBL072C,PRQ74366.1,64.078,206,68,1,1,200,1,206,1.35e-93,272,77.67
YBL072C,GEM10535.1,64.078,206,68,1,1,200,1,206,1.07e-92,270,77.67
YBL087C,XP_016271748.1,82.031,128,23,0,10,137,14,141,1.52e-76,223,90.62
YBL087C,PRQ75513.1,35.075,134,61,7,15,131,2,126,3.74e-07,46.6,47.76
YBL087C,GEM11817.1,34.328,134,62,7,15,131,2,126,3.86e-07,46.6,47.76
YBL087C,XP_016272567.1,35.075,134,61,7,15,131,2,126,3.94e-07,46.6,47.76
YBL087C,KAJ8291277.1,33.566,143,71,6,12,137,1289,1424,6.97e-07,47.4,47.55
YBL092W,PRQ77282.1,58.197,122,51,0,8,129,7,128,6.64e-45,142,71.31
YBL092W,GEM12115.1,57.377,122,52,0,8,129,7,128,1.10e-44,142,71.31
YBL092W,KAJ8297358.1,54.815,135,51,1,5,129,37,171,1.51e-44,143,66.67
YBL092W,XP_016276042.1,51.587,126,61,0,4,129,129,254,1.11e-38,130,66.67
YBR031W,PRQ71900.1,67.576,330,105,2,2,330,3,331,4.15e-149,426,82.73
YBR031W,XP_016274116.1,67.576,330,105,2,2,330,3,331,4.83e-149,425,82.73
YBR031W,KAJ8292673.1,67.576,330,105,2,2,330,3,331,4.83e-149,425,82.73
YBR031W,GEM10314.1,69.481,308,93,1,24,330,28,335,3.21e-142,408,83.77
YBR031W,XP_016275843.1,31.250,112,63,6,20,127,95,196,4.18e-04,42.4,51.79
YBR031W,PRQ77078.1,30.357,112,64,6,20,127,95,196,6.40e-04,41.6,51.79
YBR031W,GEM06023.1,30.833,120,53,6,20,127,95,196,0.001,41.2,45.00
YBR048W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YBR048W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YBR048W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YBR084C-A,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YBR084C-A,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YBR084C-A,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YBR181C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YBR181C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YBR181C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YBR189W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YBR189W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YBR189W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YBR191W,XP_016271250.1,70.000,160,48,0,1,160,1,160,4.34e-73,216,82.50
YBR191W,GEM11507.1,68.750,160,50,0,1,160,1,160,8.45e-72,213,81.25
YCR031C,KAJ8293992.1,84.874,119,18,0,8,126,21,139,3.47e-72,213,93.28
YCR031C,GEM08591.1,84.034,119,19,0,8,126,21,139,1.96e-71,211,92.44
YCR031C,PRQ78197.1,87.611,113,14,0,14,126,61,173,1.12e-69,207,94.69
YCR031C,XP_016270800.1,82.203,118,21,0,9,126,35,152,1.90e-67,201,91.53
YCR031C,KAJ8293993.1,88.785,107,12,0,20,126,62,168,5.72e-67,201,96.26
YDL061C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDL061C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDL061C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDL075W,XP_016275534.1,51.327,113,53,1,2,112,14,126,2.24e-34,115,67.26
YDL075W,PRQ78081.1,51.327,113,53,1,2,112,14,126,3.47e-34,115,67.26
YDL075W,GEM08692.1,47.788,113,57,1,2,112,14,126,1.19e-30,106,65.49
YDL081C,XP_016276143.1,54.630,108,47,1,1,106,1,108,2.93e-18,73.6,69.44
YDL081C,GEM09451.1,53.704,108,48,1,1,106,1,108,1.10e-17,72.4,68.52
YDL081C,XP_016272048.1,32.609,92,55,2,22,106,19,110,0.001,35.8,54.35
YDL081C,PRQ72494.1,68.000,25,8,0,82,106,86,110,0.003,34.7,76.00
YDL082W,CDR47566.1,47.423,194,90,3,1,182,1,194,5.73e-51,164,64.43
YDL082W,GEM12099.1,48.187,193,88,3,2,182,39,231,6.28e-51,165,65.80
YDL082W,PRQ77299.1,46.907,194,91,3,1,182,1,194,1.68e-50,162,63.92
YDL082W,XP_016276058.1,48.387,186,84,3,9,182,15,200,4.20e-50,161,66.13
YDL082W,KAJ8297371.1,48.387,186,84,3,9,182,43,228,7.95e-47,160,66.13
YDL083C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDL083C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDL083C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDL130W,GEM09451.1,57.426,101,42,1,7,106,8,108,2.41e-17,71.2,71.29
YDL130W,XP_016276143.1,56.436,101,43,1,7,106,8,108,9.67e-17,69.7,71.29
YDL130W,XP_016272048.1,39.048,105,57,3,9,106,6,110,2.13e-05,40.4,54.29
YDL130W,PRQ72494.1,39.048,105,57,3,9,106,6,110,3.42e-05,40.0,53.33
YDL133C-A,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDL133C-A,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDL133C-A,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDL136W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDL136W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDL136W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDL191W,XP_016274852.1,53.333,120,52,2,4,120,7,125,1.04e-34,116,75.00
YDL191W,EGU13091.1,60.811,74,28,1,47,120,165,237,8.89e-23,89.0,81.08
YDR012W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDR012W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDR012W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDR025W,GEM11981.1,68.790,157,40,3,5,156,1,153,5.12e-76,223,83.44
YDR025W,KAJ8296618.1,68.790,157,40,3,5,156,1,153,8.66e-76,223,82.80
YDR025W,PRQ74876.1,61.017,177,40,4,5,156,1,173,1.19e-70,210,73.45
YDR064W,GEM11328.1,70.667,150,44,0,1,150,1,150,1.33e-78,229,85.33
YDR064W,XP_016270670.1,71.333,150,43,0,1,150,1,150,1.57e-78,229,84.67
YDR064W,KAJ8291549.1,57.055,163,46,2,1,150,1,152,3.56e-59,181,68.10
YDR064W,PRQ70389.1,74.713,87,22,0,64,150,3,89,1.51e-43,139,87.36
YDR064W,KAJ8291552.1,76.271,59,14,0,92,150,44,102,1.44e-26,96.3,86.44
YDR382W,PRQ72494.1,54.054,111,49,2,1,110,1,110,5.03e-25,91.3,69.37
YDR382W,XP_016272048.1,53.153,111,50,2,1,110,1,110,1.09e-24,90.1,70.27
YDR382W,GEM07615.1,55.856,111,47,2,1,110,1,110,3.75e-22,84.0,70.27
YDR418W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDR418W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDR418W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDR447C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDR447C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDR447C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YDR450W,KAJ8297092.1,75.862,145,34,1,1,144,1,145,5.89e-76,223,84.14
YDR450W,XP_016275680.1,75.862,145,34,1,1,144,1,145,8.64e-76,222,84.14
YDR450W,KAJ8297093.1,77.612,134,30,0,11,144,4,137,3.28e-74,218,86.57
YDR500C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YDR500C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YDR500C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YEL054C,GEM10223.1,73.939,165,41,1,1,163,1,165,2.87e-86,250,86.67
YEL054C,XP_016274020.1,73.333,165,42,1,1,163,1,165,2.14e-85,248,86.06
YEL054C,PRQ71793.1,73.333,165,42,1,1,163,1,165,2.28e-85,248,86.06
YEL054C,KAJ8292750.1,59.024,205,42,2,1,163,1,205,7.08e-72,228,69.27
YER056C-A,XP_016277160.1,63.248,117,41,1,1,117,1,115,1.98e-46,145,75.21
YER056C-A,KAJ8295804.1,64.130,92,33,0,1,92,1,92,2.63e-33,122,73.91
YER056C-A,KAJ8295805.1,64.130,92,33,0,1,92,1,92,2.73e-33,122,73.91
YER074W,XP_016272839.1,71.667,120,33,1,4,123,6,124,2.05e-55,169,80.83
YER074W,GEM10908.1,71.667,120,33,1,4,123,232,350,1.74e-53,172,80.83
YER074W,KAJ8292314.1,71.667,120,33,1,4,123,318,436,2.24e-52,171,80.83
YER102W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YER102W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YER102W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YER117W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YER117W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YER117W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YER131W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YER131W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YER131W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YFL034C-A,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YFL034C-A,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YFL034C-A,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YFR032C-A,XP_016271755.1,78.846,52,11,0,1,52,1,52,6.96e-24,84.7,86.54
YGL030W,CDR39507.1,63.964,111,34,1,1,105,1,111,1.46e-46,145,81.08
YGL030W,GEM08746.1,63.964,111,34,1,1,105,8,118,1.91e-46,145,81.08
YGL030W,KAJ8293867.1,67.327,101,33,0,5,105,44,144,6.10e-46,145,86.14
YGL030W,XP_016272257.1,67.327,101,33,0,5,105,44,144,6.88e-46,144,86.14
YGL030W,EGU11295.1,67.327,101,33,0,5,105,202,302,8.65e-45,147,86.14
YGL031C,XP_016270875.1,66.327,98,33,0,1,98,1,98,2.00e-40,133,79.59
YGL031C,GEM10734.1,66.327,98,33,0,1,98,1,98,2.25e-40,133,79.59
YGL031C,KAJ8292138.1,55.782,147,63,2,1,146,1004,1149,5.40e-36,131,70.07
YGL031C,KAJ8292139.1,55.102,147,64,2,1,146,1,146,7.25e-36,131,69.39
YGL031C,XP_016274542.1,48.438,64,33,0,1,64,1,64,1.88e-15,71.2,64.06
YGL031C,KAJ8296645.1,46.875,64,34,0,1,64,886,949,2.63e-14,69.7,64.06
YGL031C,EGU11134.1,66.667,36,12,0,31,66,891,926,1.50e-09,55.8,86.11
YGL031C,EGU12784.1,48.889,45,23,0,20,64,1,45,7.14e-08,50.1,66.67
YGL031C,GEM12011.1,48.889,45,23,0,20,64,1,45,8.75e-08,50.1,66.67
YGL031C,PRQ74831.1,48.889,45,23,0,20,64,1,45,9.18e-08,50.1,66.67
YGL076C,XP_016271040.1,59.426,244,98,1,1,244,1,243,3.25e-94,276,74.59
YGL076C,PRQ71660.1,59.426,244,98,1,1,244,1,243,4.18e-94,276,74.59
YGL076C,GEM10109.1,64.286,210,74,1,35,244,9,217,7.77e-88,259,77.62
YGL076C,KAJ8292848.1,49.153,295,98,2,1,244,1,294,2.02e-84,253,61.69
YGL103W,XP_016273472.1,69.799,149,43,1,1,149,1,147,3.32e-76,223,85.23
YGL103W,GEM07223.1,69.128,149,44,1,1,149,95,241,4.22e-75,224,85.23
YGL123W,XP_016269179.1,67.857,224,70,2,31,253,24,246,8.35e-99,289,79.02
YGL123W,EGU13642.1,67.857,224,70,2,31,253,34,256,1.14e-98,289,79.02
YGL135W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YGL135W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YGL135W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YGL147C,PRQ73495.1,53.646,192,79,2,1,184,1,190,2.79e-66,201,70.83
YGL147C,KAJ8293668.1,53.646,192,79,3,1,184,1,190,4.58e-66,201,71.88
YGL147C,CDR39931.1,53.646,192,79,3,1,184,1,190,5.64e-66,201,71.88
YGL147C,GEM08964.1,52.198,182,77,4,1,174,1,180,4.47e-59,183,71.43
YGL147C,XP_016269552.1,51.648,182,78,3,1,174,1,180,7.32e-59,182,70.88
YGL189C,PRQ74412.1,65.179,112,38,1,1,111,1,112,2.59e-41,133,80.36
YGL189C,KAJ8293134.1,65.179,112,38,1,1,111,25,136,3.23e-41,133,80.36
YGL189C,XP_016270115.1,65.179,112,38,1,1,111,56,167,5.19e-41,134,80.36
YGL189C,KAJ8293135.1,65.179,112,38,1,1,111,65,176,6.79e-41,134,80.36
YGL189C,GEM10449.1,67.073,82,26,1,31,111,3,84,5.29e-27,95.9,82.93
YGR027C,XP_016271906.1,58.667,75,31,0,34,108,28,102,2.03e-30,104,82.67
YGR027C,GEM09989.1,58.667,75,31,0,34,108,78,152,5.06e-28,100,78.67
YGR034W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YGR034W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YGR034W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YGR085C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YGR085C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YGR085C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YGR118W,XP_016275125.1,85.517,145,21,0,1,145,1,145,6.62e-88,253,93.10
YGR118W,GEM08126.1,89.256,121,13,0,25,145,80,200,6.65e-76,224,96.69
YGR148C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YGR148C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YGR148C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YGR214W,XP_016275281.1,66.829,205,68,0,3,207,6,210,4.41e-101,296,79.02
YGR214W,KAJ8293364.1,66.829,205,68,0,3,207,460,664,4.26e-94,292,79.02
YGR214W,KAJ8293363.1,66.829,205,68,0,3,207,500,704,8.40e-94,292,79.02
YGR214W,GEM06169.1,24.519,208,112,7,14,178,108,313,8.06e-06,47.0,40.38
YGR214W,PRQ76901.1,24.038,208,113,7,14,178,108,313,2.58e-05,45.1,40.38
YGR214W,KAJ8297076.1,23.077,208,115,6,14,178,108,313,2.65e-05,45.4,39.42
YGR214W,XP_016275661.1,23.077,208,115,6,14,178,108,313,4.65e-05,44.3,39.42
YHL001W,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YHL001W,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YHL001W,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YHL015W,XP_016274159.1,52.846,123,55,1,1,120,1,123,1.82e-38,125,69.92
YHL033C,PRQ71661.1,63.347,251,90,1,1,251,1,249,3.64e-113,326,77.29
YHL033C,CDR44570.1,63.745,251,89,1,1,251,1,249,6.89e-112,322,76.89
YHL033C,XP_016271043.1,63.347,251,90,1,1,251,4,252,2.02e-111,321,76.89
YHL033C,GEM10107.1,62.800,250,91,1,2,251,30,277,3.36e-109,317,76.80
YHR010W,GEM07989.1,61.765,136,52,0,1,136,1,136,9.78e-60,181,79.41
YHR010W,XP_016275305.1,61.765,136,52,0,1,136,1,136,9.88e-60,181,79.41
YHR010W,KAJ8293379.1,61.364,132,51,0,1,132,23,154,1.28e-52,178,79.55
YHR021C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YHR021C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YHR021C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YHR141C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YHR141C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YHR141C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YHR203C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YHR203C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YHR203C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YIL052C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YIL052C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YIL052C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YIL069C,KAJ8297155.1,62.434,189,71,0,1,189,1,189,3.10e-68,206,81.48
YIL069C,GEM06089.1,60.204,196,71,1,1,189,1,196,3.03e-65,199,78.57
YIL069C,XP_016275756.1,60.317,189,68,1,1,189,1,182,4.76e-62,191,77.78
YIL133C,XP_016276504.1,65.128,195,66,2,7,199,7,201,4.85e-88,257,80.51
YIL133C,KAJ8295559.1,61.650,206,66,3,7,199,7,212,1.62e-84,249,76.21
YIL133C,GEM11608.1,61.650,206,66,3,7,199,15,220,1.66e-84,249,76.21
YIL133C,PRQ70078.1,28.205,117,71,2,9,113,24,139,2.07e-07,49.3,45.30
YIL133C,GEM09083.1,27.350,117,72,2,9,113,24,139,1.03e-06,47.4,45.30
YIL133C,XP_016273144.1,27.350,117,72,2,9,113,24,139,1.79e-06,46.6,45.30
YIL133C,KAJ8296275.1,27.350,117,72,2,9,113,59,174,1.69e-05,45.1,45.30
YIL148W,XP_016271290.1,92.188,128,10,0,1,128,1,128,2.26e-86,247,96.88
YIL148W,PRQ71187.1,90.598,117,11,0,11,127,1,117,7.96e-77,223,95.73
YIL148W,GEM11543.1,91.339,127,11,0,1,127,1,127,9.97e-77,236,96.06
YIL148W,PRQ75235.1,97.403,77,2,0,1,77,1,77,1.17e-49,155,100.00
YIL148W,PRQ75235.1,98.684,76,1,0,1,76,77,152,1.86e-49,155,100.00
YIL148W,XP_016272363.1,97.403,77,2,0,1,77,1,77,3.95e-49,154,100.00
YIL148W,GEM08836.1,97.403,77,2,0,1,77,1,77,4.05e-49,154,100.00
YIL148W,XP_016273417.1,97.403,77,2,0,1,77,1,77,6.60e-49,155,100.00
YIL148W,XP_016273417.1,98.649,74,1,0,1,74,77,150,9.68e-47,150,100.00
YIL148W,XP_016273417.1,96.774,62,2,0,15,76,149,210,3.88e-37,125,98.39
YIL148W,GEM08029.1,97.403,77,2,0,1,77,1,77,1.07e-48,155,100.00
YIL148W,GEM08029.1,97.403,77,2,0,1,77,77,153,1.07e-48,155,100.00
YIL148W,GEM08029.1,98.684,76,1,0,1,76,153,228,1.70e-48,155,100.00
YIL148W,CDR41572.1,97.403,77,2,0,1,77,1,77,1.21e-48,155,100.00
YIL148W,CDR41572.1,96.104,77,3,0,1,77,77,153,2.06e-48,155,100.00
YIL148W,CDR41572.1,97.368,76,2,0,1,76,153,228,9.88e-48,153,98.68
YIL148W,XP_016275248.1,97.403,77,2,0,1,77,1,77,1.29e-48,155,100.00
YIL148W,XP_016275248.1,96.104,77,3,0,1,77,77,153,2.22e-48,155,100.00
YIL148W,XP_016275248.1,88.095,84,2,1,1,76,153,236,7.67e-45,146,89.29
YIL148W,PRQ76077.1,97.403,77,2,0,1,77,86,162,3.54e-48,157,100.00
YIL148W,PRQ76077.1,97.403,77,2,0,1,77,162,238,3.54e-48,157,100.00
YIL148W,PRQ76077.1,98.684,76,1,0,1,76,238,313,6.08e-48,156,100.00
YIL148W,GEM08279.1,97.403,77,2,0,1,77,305,381,5.34e-47,155,100.00
YIL148W,GEM08279.1,97.403,77,2,0,1,77,1,77,5.75e-47,155,100.00
YIL148W,GEM08279.1,97.403,77,2,0,1,77,77,153,5.75e-47,155,100.00
YIL148W,GEM08279.1,97.403,77,2,0,1,77,153,229,5.75e-47,155,100.00
YIL148W,GEM08279.1,97.403,77,2,0,1,77,229,305,5.75e-47,155,100.00
YIL148W,KAJ8292010.1,95.161,62,3,0,11,72,24,85,5.13e-37,124,98.39
YIL148W,PRQ75958.1,73.684,76,20,0,1,76,90,165,6.20e-36,121,88.16
YIL148W,XP_016274121.1,81.333,75,14,0,2,76,397,471,9.21e-35,127,92.00
YIL148W,XP_016273805.1,81.579,76,14,0,1,76,332,407,2.08e-34,125,88.16
YIL148W,CDR45253.1,81.579,76,14,0,1,76,332,407,3.04e-33,122,88.16
YIL148W,KAJ8293013.1,81.579,76,14,0,1,76,309,384,5.67e-33,121,88.16
YIL148W,PRQ75516.1,67.105,76,25,0,1,76,118,193,1.49e-30,108,80.26
YIL148W,KAJ8293786.1,96.154,52,2,0,26,77,32,83,1.93e-30,107,100.00
YIL148W,EGU11738.1,67.105,76,25,0,1,76,118,193,9.48e-29,108,80.26
YIL148W,XP_016272563.1,67.105,76,25,0,1,76,117,192,2.56e-28,107,82.89
YIL148W,GEM07911.1,72.059,68,19,0,1,68,294,361,1.84e-26,103,86.76
YIL148W,XP_016272561.1,63.158,76,28,0,1,76,118,193,5.50e-26,100,75.00
YIL148W,GEM12512.1,65.333,75,24,1,2,76,19,91,1.56e-24,97.8,78.67
YIL148W,XP_016270658.1,53.947,76,35,0,1,76,1,76,1.37e-23,87.0,72.37
YIL148W,PRQ70378.1,53.947,76,35,0,1,76,1,76,2.77e-23,86.3,72.37
YIL148W,KAJ8291562.1,53.947,76,35,0,1,76,2176,2251,1.21e-21,89.4,72.37
YIL148W,XP_016272564.1,56.000,75,33,0,1,75,127,201,5.24e-21,86.7,72.00
YIL148W,CDR48520.1,56.000,75,33,0,1,75,127,201,9.11e-21,86.7,72.00
YIL148W,XP_016274769.1,63.492,63,23,0,6,68,296,358,1.12e-19,84.0,77.78
YIL148W,PRQ75685.1,53.947,76,33,1,1,76,39,112,6.48e-19,80.5,71.05
YIL148W,PRQ73035.1,46.053,76,41,0,2,77,1,76,1.62e-17,71.6,64.47
YIL148W,PRQ75518.1,44.000,75,42,0,1,75,1,75,4.77e-17,70.5,64.00
YIL148W,PRQ75535.1,42.105,76,44,0,1,76,168,243,4.23e-16,73.6,67.11
YIL148W,CDR38379.1,40.789,76,42,2,1,76,1,73,3.26e-15,67.8,65.79
YIL148W,KAJ8295836.1,40.789,76,42,2,1,76,1,73,4.88e-15,67.4,65.79
YIL148W,EGU12686.1,38.158,76,44,1,1,76,1,73,1.12e-14,66.2,61.84
YIL148W,GEM06963.1,40.789,76,42,2,1,76,1,73,1.20e-14,66.2,64.47
YIL148W,XP_016275774.1,42.105,76,44,0,2,77,330,405,3.60e-12,62.4,61.84
YIL148W,CDR35890.1,42.105,76,44,0,2,77,386,461,3.86e-12,62.4,61.84
YIL148W,XP_016277115.1,38.158,76,31,1,1,76,1,60,5.87e-12,58.9,53.95
YIL148W,PRQ73161.1,35.821,67,42,1,5,70,45,111,5.35e-07,47.4,61.19
YIL148W,GEM06775.1,37.313,67,41,1,5,70,13,79,8.42e-07,46.6,61.19
YIL148W,KAJ8296021.1,34.328,67,43,1,5,70,13,79,4.25e-06,44.7,59.70
YIL148W,XP_016276901.1,34.328,67,43,1,5,70,13,79,7.84e-06,43.9,59.70
