"exchange	uptake	comment"
"EX_nh4_e	1000"
"EX_h2o_e	1000"
"EX_o2_e	1000"
"EX_na1_e	1000"
"EX_fe2_e	1000"
"EX_pi_e	1000"
"EX_so4_e	1000"
"EX_h_e	1000"
"EX_k_e	1000"
