Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hdca,hxdcol,ibutoh,lac__L,muco,nrgn,odealc,pmtalc,polyhb,retcln,rsvtol,sesqt,skm,stalc,styr,tag
CHORS_c,0.067463134884002,6.456492867146956,0.147876077050586,0.032095263091507,7.566662717209776,0.055446411177944,0.030827863631319,0.054807097385163,0.034198618726199,6.498409661778632,0.135396525191229,0.148143837265484,0.114158772910517,0.032255016111233,0.134479035205971,3.741525650165229,0.004590815372854,0.004588809776659,0.044884581544483,4.957579341080811,3.741525650165233,0.053331173319159,0.133734925520714,0.004588719863112,6.421147220054064,0.008883758154766
CHTNS_c,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.000210275990847,0.000210275990847,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.000210275990847,0.001577069931351,0.000396507911672
CITICITta_m,,,,,0.03420141234101,,,,,,,,,,,,,,,,,,,,,
CITMALta_m,0.301742156259008,0.315150942046554,8.538379233921228,,0.433590687166567,11.768080254742586,,,12.072921523609011,0.323093102438395,4.79162333442654,8.57169059302207,0.422949839265882,0.262358300554332,0.324378427514147,7.622720301000877,0.224667425331833,0.239631973765715,17.98374063778028,,7.622720301000849,15.751394382975567,0.323440109148912,0.238966790243148,,1.732637008577389
CMPt_c_rm,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.000687106497147,-0.000687106497147,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.000687106497147,-0.005153298728604,-0.001295645599781
CO2t_c_e,21.77866883028601,19.91703084023689,15.351987088043831,11.35655075233695,14.545160287904412,33.318085213293706,25.457215846670938,30.805002071757677,12.955771259417244,12.300034330762944,35.83453795555116,33.33367063388246,22.429592494634168,3.677404971166165,18.776363083060925,15.463567154794372,1.59095482651058,1.559226465926339,25.22259874051269,24.22969949929083,19.07108064856037,33.26629571719775,10.13693295279722,1.560369461921425,20.817861675936893,5.372906143196771
CO2t_c_m,-8.548556662709254,-1.956538460597229,-12.288896651675875,-21.70139114038183,-3.494214993513742,-12.624432007430793,-0.434784854347017,-4.740945821770164,-12.646810393670602,-2.221061490632595,-12.461570591591084,-12.288301355244716,-14.166535021154456,-1.800665127337079,-2.221622614846138,-9.523205780946292,-0.521548048558735,-0.51694848862479,-18.724924081141737,-5.030877900986331,-9.523205780946292,-16.590832955447404,-2.221497239562829,-0.517080640422086,-1.399265398352116,-2.096048715431131
CO2t_c_mm,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.000100303372796,-0.000100303372796,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.000100303372796,-0.003557046132569,-0.000894314770518
CO2t_c_rm,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.000442117787538,-0.000442117787538,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.000442117787538,-0.003315883406533,-0.066645337115264
COAt_c_rm,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.078235303333965,-0.087989934481168,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.078453990096673,-0.017602907207877,-0.429046309325751
COBALT2t_c_e,1.66110822e-07,0.002656089040333,1.5350658927e-05,1.7631432772e-05,0.00086310912211,8.806334547e-06,1.19274784e-07,2.111821108e-06,4.0416294441e-05,0.003241850645336,2.980812524e-06,1.5433162566e-05,9.84652676e-07,7.8841613e-08,0.003182655503642,0.002995750549579,2.8530336e-08,3.366913e-08,5.3699160471e-05,9.5984355827e-05,0.002995750549579,6.3888279558e-05,0.003268951340122,3.3448291e-08,0.002226918080505,5.86928488e-07
CPPPGO_c,5.29410603e-07,8.01283769e-07,1.750641574e-06,1.310169075e-06,1.658803041e-06,1.495946811e-06,7.68344145e-07,1.046137034e-06,2.233121542e-06,1.01907428e-06,2.426551517e-06,1.743929424e-06,1.621740149e-06,4.06138573e-07,1.660191462e-06,1.555426847e-06,1.3183009e-08,1.3247134e-08,2.215869069e-06,1.372354197e-06,1.555426847e-06,1.964304467e-06,1.139651832e-06,1.3267981e-08,9.16335017e-07,6.4114447e-08
CRNOAT_c,,,,0.146151945475893,,,0.142657718806661,12.22804418758524,,,,,,,,,,,,0.489031070862509,,,,,0.069622859511986,
CRNOAT_m,,,,0.146151945475893,,,0.142657718806661,12.22804418758524,,,,,,,,,,,,0.489031070862509,,,,,0.069622859511986,
CRNt_c_m,,,,0.146151945475893,,,0.142657718806661,12.22804418758524,,,,,,,,,,,,0.489031070862509,,,,,0.069622859511986,
CS_m,0.58557811467349,0.664255588201251,9.004932488464387,0.119966117763463,1.21847980328723,11.953063567751274,0.117102906336238,0.181142098050717,12.196465401715663,0.726414122553707,5.306813524910013,9.037673718012131,4.410367204919522,0.373546423484249,0.727861766418845,8.027293023076753,0.239698156224775,0.254651363560214,18.142532317438693,0.395603737953718,8.027293023076728,15.932276658020491,0.72677677946992,0.253986846347599,0.313139810842766,1.765229476989989
CTPS2_c,0.010974755585748,0.010129778067252,0.00961477645424,0.012325997436165,0.009614787528471,0.011730008281911,0.012353068020254,0.011773355409139,0.012276901960959,0.009614787156051,0.009614782092956,0.009614780537379,0.009614794088136,0.012343977470583,0.009614792028253,0.009614779548515,0.001760774770731,0.001760774649895,0.011962515800378,0.009975072927894,0.009614779548515,0.011763366358432,0.009614789494863,0.001760774615615,0.010476137164001,0.00329098817664
CTPt_c_rm,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.000313137052267,0.000313137052267,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.000313137052267,0.005153298728604,0.001295645599781
CU2t_c_e,1.1119793956e-05,1.1120458437e-05,1.1122778747e-05,1.1121702195e-05,1.1122554286e-05,1.1122156251e-05,1.112037793e-05,1.1121056879e-05,1.1123957968e-05,1.1120990735e-05,1.1124430727e-05,1.1122762342e-05,1.1122463701e-05,1.1119492669e-05,1.1122557679e-05,1.1122301626e-05,1.482498891e-06,1.482499048e-06,1.1123915801e-05,1.1121854181e-05,1.1122301626e-05,1.1123300957e-05,1.1121285437e-05,1.482499099e-06,1.1120739632e-05,2.795576956e-06
CYSTGL_c,0.008926318793542,0.012511187389969,0.011507393836331,0.004244111813701,0.019277784234815,0.007748320866511,0.0041722435152,0.007070815431086,0.003975109977829,0.014559492505516,0.020880373108064,0.011416670753981,0.011931701717926,0.003414565784603,0.014335747883289,0.014434556038782,0.000459221287245,0.00045799544479,0.006202564948057,0.01396951284247,0.014434556038778,0.007315905328454,0.014486570866947,0.000458038088444,0.011290017355175,0.000828649142839
CYSTRS_c,0.008926100867364,0.012510969463791,0.011507175910153,0.004243893887523,0.019277566308637,0.007748102940333,0.004172025589022,0.007070597504908,0.003974892051651,0.014559274579338,0.020880155181886,0.011416452827803,0.011931483791748,0.003414347858425,0.014335529957111,0.014434338112604,0.000459192230421,0.000457966387966,0.006202347021879,0.013969294916292,0.0144343381126,0.007315687402277,0.014486352940769,0.00045800903162,0.011289799428997,0.000828594351702
CYSTS_c,0.008926318793542,0.012511187389969,0.011507393836331,0.004244111813701,0.019277784234815,0.007748320866511,0.0041722435152,0.007070815431086,0.003975109977829,0.014559492505516,0.020880373108064,0.011416670753981,0.011931701717926,0.003414565784603,0.014335747883289,0.014434556038782,0.000459221287245,0.00045799544479,0.006202564948057,0.01396951284247,0.014434556038778,0.007315905328454,0.014486570866947,0.000458038088444,0.011290017355175,0.000828649142839
CYTK1_c,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.000687135553971,0.000687135553971,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.000687135553971,0.005153516654781,0.001295700390917
CYTK2_c,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-7.8073357236e-05,-7.8073357236e-05,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-0.000585550179267,-7.8073357236e-05,-0.000585550179267,-0.000147219393475
DAGt_c_rm,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,8.239090542e-06,8.239090542e-06,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,8.239090542e-06,6.1793179065e-05,1.5536079853e-05
DB4PS_c,1.05195912e-05,7.3287039828e-05,1.6830810281e-05,7.953549156e-06,8.5640031941e-05,1.6576471129e-05,7.705187967e-06,9.095718166e-06,1.6262949347e-05,7.3961535883e-05,1.5439825028e-05,1.6846983368e-05,1.149843743e-05,7.927620081e-06,1.0030096432e-05,5.1464203527e-05,9.10567277e-07,9.10565608e-07,2.0947640169e-05,0.000118100413364,5.1464203527e-05,1.9490298688e-05,1.0023914717e-05,9.10565577e-07,7.2627996297e-05,1.997831944e-06
DCMPDA_c,,,,,,,,,,,,,,0.000585550179267,,,,,,,,,,,,
DCYTD_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
DDPA_c,0.067463134884002,6.456492867146956,0.147876077050586,0.032095263091507,7.566662717209776,0.055446411177944,0.030827863631319,0.054807097385163,0.034198618726199,6.498409661778632,0.135396525191229,0.148143837265484,0.114158772910517,0.032255016111233,8.601764501857115,3.741525650165229,0.004590815372854,0.004588809776659,0.044884581544483,4.957579341080811,3.741525650165233,0.053331173319159,8.626393193912643,0.004588719863112,6.421147220054064,0.008883758154766
DGAT_rm,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.000136345552383,0.000136345552383,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.000136345552383,0.001022591642876,0.119860073873132
DHAD1_m,0.172776636820847,0.211895018559054,0.244428730578191,0.069158594001228,0.224422562935455,0.111528489928346,0.06795420887331,0.109310249748762,0.071703404255321,0.244605176946375,0.265080516545024,0.24574227224508,4.359155470807647,0.061223874039382,0.245113783576782,0.245138126965625,0.007817960360812,0.007814305445418,0.095821666155764,0.242614090539625,0.245138126965629,0.109254830272453,0.244682864322822,0.007814535095183,0.189208904600203,0.016777341817193
DHAD2_m,0.062995168676167,0.073201171675176,0.090895649696273,0.020469767168649,0.080419319951942,0.034302476802616,0.020195220096999,0.031521220602164,0.021997429101681,0.085193367185754,0.080268911163159,0.091175144194649,0.072181247836807,0.018460704114031,0.084529981988231,0.085139924176411,0.00258846616987,0.002592639236312,0.02917128587714,0.068006035422415,0.085139924176412,0.033505423991344,0.084853996354951,0.002592504036824,0.064886842682681,0.005350976247095
DHFRi_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
DHORDfum_c,0.018412563768192,0.018008301755566,0.017761934691002,0.01905909529157,0.017761909982829,0.018773960371683,0.019071992128103,0.018794679564543,0.019035610843548,0.017761910813751,0.017761922110231,0.017761925580944,0.017761895347291,0.01906765595632,0.01776189994318,0.017761927787238,0.002597289824783,0.002597289767384,0.018885209573334,0.017934301492807,0.017761927787238,0.018789933527394,0.017761905595531,0.002597289751154,0.018174023330616,0.004883620070535
DHORTS_c,-0.018412563768192,-0.018008301755566,-0.017761934691002,-0.01905909529157,-0.017761909982829,-0.018773960371683,-0.019071992128103,-0.018794679564543,-0.019035610843548,-0.017761910813751,-0.017761922110231,-0.017761925580944,-0.017761895347291,-0.01906765595632,-0.01776189994318,-0.017761927787238,-0.002597289824783,-0.002597289767384,-0.018885209573334,-0.017934301492807,-0.017761927787238,-0.018789933527394,-0.017761905595531,-0.002597289751154,-0.018174023330616,-0.004883620070535
DHPPDA2_c,5.2597956e-06,3.6643519914e-05,8.415405141e-06,3.976774578e-06,4.282001597e-05,8.288235565e-06,3.852593984e-06,4.547859083e-06,8.131474674e-06,3.6980767942e-05,7.719912514e-06,8.423491684e-06,5.749218715e-06,3.96381004e-06,5.015048216e-06,2.5732101763e-05,4.55283639e-07,4.55282804e-07,1.0473820085e-05,5.9050206682e-05,2.5732101763e-05,9.745149344e-06,5.011957358e-06,4.55282788e-07,3.6313998148e-05,9.98915972e-07
DHQS_c,0.067463134884002,6.456492867146956,0.147876077050586,0.032095263091507,7.566662717209776,0.055446411177944,0.030827863631319,0.054807097385163,0.034198618726199,6.498409661778632,0.135396525191229,0.148143837265484,0.114158772910517,0.032255016111233,8.601764501857115,3.741525650165229,0.004590815372853,0.004588809776659,0.044884581544483,4.957579341080811,3.741525650165233,0.053331173319159,8.626393193912643,0.004588719863111,6.421147220054064,0.008883758154766
DHQTi_c,0.067463134884002,6.456492867146958,0.147876077050587,0.032095263091508,7.566662717209777,0.055446411177945,0.03082786363132,0.054807097385163,0.0341986187261999,6.498409661778632,0.13539652519123,0.148143837265484,0.114158772910517,0.032255016111234,8.601764501857115,3.741525650165229,0.0045908153728539,0.0045888097766589,0.044884581544484,4.957579341080812,3.741525650165234,0.053331173319159,8.626393193912643,0.004588719863112,6.421147220054065,0.008883758154767
DMATT_c,0.010426865234178,0.010426865898658,0.010426868218968,0.010426867142417,0.010426867994507,2.720252641418844,0.010426865818151,0.0104268664971,0.010426869398189,0.010426866430957,0.010426869870948,0.010426868202563,0.010426867903922,0.010426864932891,0.0104268679979,0.010426867741847,0.001390248557588,0.001390248557744,0.010426869356023,0.010426867294402,0.010426867741847,2.728928105631625,0.010426866725658,0.001390248557795,0.010426866179853,0.002621528830891
DOCOSCOAt_c_rm,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.81144562e-07,-1.81144562e-07,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.81144562e-07,-1.358584215e-06,-3.41576096e-07
DOLPMMT_r,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.006368369143762,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.047762768578216,0.012008545244663
DOLPMT_c,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.006368369143762,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.047762768578216,0.012008545244663
DOLPt_c_r,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.006368369143762,-0.006368369143762,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.006368369143762,-0.047762768578216,-0.012008545244663
DPMVD_c,0.031280595702533,0.031280597695975,0.031280604656904,0.03128060142725,0.031280603983521,8.160757924256535,0.031280597454454,0.031280599491301,0.031280608194568,0.03128059929287,0.031280609612845,0.031280604607689,0.031280603711767,0.031280594798672,0.031280603993701,0.031280603225541,0.004170745672763,0.004170745673233,0.031280608068069,0.031280601883207,0.031280603225541,8.186784316894874,0.031280600176975,0.004170745673386,0.03128059853956,0.007864586492673
DRAPPRy_c,5.2597956e-06,3.6643519914e-05,8.415405141e-06,3.976774578e-06,4.282001597e-05,8.288235565e-06,3.852593984e-06,4.547859083e-06,8.131474674e-06,3.6980767942e-05,7.719912514e-06,8.423491684e-06,5.749218715e-06,3.96381004e-06,5.015048216e-06,2.5732101763e-05,4.55283639e-07,4.55282804e-07,1.0473820085e-05,5.9050206682e-05,2.5732101763e-05,9.745149344e-06,5.011957358e-06,4.55282788e-07,3.6313998148e-05,9.98915972e-07
DTMPK_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
DURIK1_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
EAR100y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
EAR120y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
EAR140y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
EAR160y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
EAR180y_c,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.077504492670805,0.001616243631224,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.077723179433513,0.012121827234178,0.301074366130118
EAR40y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
EAR60y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
EAR80y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.119681530896961,2.269016558702569,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.07785480961862,0.087609440765822,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.078073496381328,0.014749204342787,0.362517173932212
ECOAR200_rm,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.000155007891686,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.001162559187644,0.024472065651548
ECOAR220_rm,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.000155007891686,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.001162559187644,0.024472065651548
ECOAR240_rm,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000119109187621,0.000119109187621,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000119109187621,0.000893318907154,0.017676705846506
ECOAR260_rm,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,1.2992816545e-05,1.2992816545e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,1.2992816545e-05,9.7446124089e-05,2.4499965661e-05
ENO_c,1.826575961664312,14.98514469458784,10.82885386431465,21.78398693549743,11.199009855196165,12.774438550574173,25.395889549742027,13.036137021694044,25.17395358238255,15.3543194858306,7.079935755894632,10.867387436504684,10.91221460920996,24.74025888314352,8.736243537063086,17.14091971907502,0.296965897026859,0.311921961600132,18.848807631026236,11.3131804095313,17.14091971907505,16.737075562552786,8.760128119433357,0.31125728876414,14.34136697167195,1.890150673528685
ERGSTESTt_c_rm,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.000138165036485,-0.000138165036485,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.001036237773639,-0.000138165036485,-0.001036237773639,-0.000260531551235
ERGSTt_c_r,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
ERGSTt_c_rm,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.000138165036485,0.000138165036485,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.001036237773639,0.000138165036485,0.001036237773639,0.000260531551235
ERGTETROLt_c_r,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
EX_2phetoh_e,,6.34237486254143,,,,,,,,,,,,,,,,,,,,,,,,
EX_ala__L_e,,,,,,,,,,,,,,,,,-0.001179,-0.001179,,,,,,-0.001179,,
EX_arg__L_e,,,,,,,,,,,,,,,,,-0.000236,-0.000236,,,,,,-0.000236,,
EX_asp__L_e,,,,,,,,,,,,,,,,,-0.00046,-0.00046,,,,,,-0.00046,,
