rxnid,median
13GS_c,155.88086966364068,155.88086966364068,155.88086966364068,[155.88086966364068]
16GS_c,16.4778954939726,16.4778954939726,16.4778954939726,[16.4778954939726, 16.4778954939726]
2OXOADPt_c_m,165.77991084552883,165.77991084552883,165.77991084552883,[165.77991084552883]
3HACD200_rm,3.2555583578934675,3.2555583578934675,3.2555583578934675,[3.2555583578934675]
3HACD220_rm,3.2555583578934675,3.2555583578934675,3.2555583578934675,[3.2555583578934675]
3HACD240_rm,3.2555583578934675,3.2555583578934675,3.2555583578934675,[3.2555583578934675]
3HACD260_rm,3.2555583578934675,3.2555583578934675,3.2555583578934675,[3.2555583578934675]
3HAD100_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD120_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD140_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD160_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD180_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD40_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD60_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3HAD80_c,81.75639009582756,81.75639009582756,81.75639009582756,[81.75639009582756]
3OACE200_rm,49.624311825785206,4810.599442361195,2430.11187709349,[4810.599442361195, 49.624311825785206]
3OACE220_rm,49.624311825785206,4810.599442361195,2430.11187709349,[4810.599442361195, 49.624311825785206]
3OACE240_rm,49.624311825785206,4810.599442361195,2430.11187709349,[4810.599442361195, 49.624311825785206]
3OACE260_rm,49.624311825785206,4810.599442361195,2430.11187709349,[4810.599442361195, 49.624311825785206]
3OACR200_rm,2.3470826289381943,2.3470826289381943,2.3470826289381943,[2.3470826289381943]
3OACR220_rm,2.3470826289381943,2.3470826289381943,2.3470826289381943,[2.3470826289381943]
3OACR240_rm,2.3470826289381943,2.3470826289381943,2.3470826289381943,[2.3470826289381943]
3OACR260_rm,2.3470826289381943,2.3470826289381943,2.3470826289381943,[2.3470826289381943]
3OAR100_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR120_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR140_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR160_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR180_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR40_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR60_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAR80_c,70.2183232336544,5639.887564023212,140.79164834301992,[5639.887564023212, 202.9780808788703, 70.2183232336544, 78.60521580716956]
3OAS100_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS120_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS140_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS160_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS180_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS40_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS60_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
3OAS80_c,70.2183232336544,70.2183232336544,70.2183232336544,[70.2183232336544]
AASADy_c,6791.553227399076,6791.553227399076,6791.553227399076,[6791.553227399076]
AATA_c,6.201913697871698,115.87635620991115,6.201913697871698,[6.201913697871698, 115.87635620991115, 6.201913697871698]
ABTD2Dx_c,2.7179794757061225e-14,2.7179794757061225e-14,2.7179794757061225e-14,[2.7179794757061225e-14]
ACACT40ir_c,2.140009399516765,2.140009399516765,2.140009399516765,[2.140009399516765]
ACCOAC_c,40.770934630878024,40.770934630878024,40.770934630878024,[40.770934630878024]
ACCOATsucac_m,4.709062930009639e-08,4.709062930009639e-08,4.709062930009639e-08,[4.709062930009639e-08]
ACGAM6PS_c,2.8676674161754305,2.8676674161754305,2.8676674161754305,[2.8676674161754305]
ACGAMPM_c,0.8565459705856463,0.8565459705856463,0.8565459705856463,[0.8565459705856463]
ACGK_m,10.42421016144568,10.42421016144568,10.42421016144568,[10.42421016144568]
ACHBS_m,10.858629207697529,3524919265.8093314,1762459638.3339803,[10.858629207697529, 3524919265.8093314]
ACITL_c,46.79853602611399,46.79853602611399,46.79853602611399,[46.79853602611399]
ACKr_c,0.00013932595300264009,0.00013932595300264009,0.00013932595300264009,[0.00013932595300264009]
ACLS_m,10.858629207697529,3524919265.8093314,1762459638.3339803,[10.858629207697529, 3524919265.8093314]
ACOADS180_rm,8.549247259237761,8.549247259237761,8.549247259237761,[8.549247259237761]
ACOADS181_rm,2.7480826844474424,2.7480826844474424,2.7480826844474424,[2.7480826844474424]
ACOADS182_rm,2.7480826844474424,2.7480826844474424,2.7480826844474424,[2.7480826844474424]
