Rxn,Flux
ACOADS182_rm,0.001258055363568
DHPPDA2_c,3.6313998148e-05
P5CR_c,0.060436724399072
NDPK5_c,0.000913940230567
GARFT_c,0.019702381607714
EX_thm_e,-0.00111463674067
O2t_c_r,0.005213431970127
ORNCD_m,0.002829389880317
EAR160y_c,0.014749204342787
13BDGLUCANt_c_en,0.066705744185311
SUCFUMt_c_m,0.018174023330616
PRAIS_c,0.019702381607714
CRNOAT_m,0.069622859511986
ODECOAt_c_rm,-1.4996176594e-05
PAILS_rm,0.000948923112304
H2Ot_c_m,-62.07294547576275
EX_h_e,27.678844299696543
ACOADS181_rm,0.006365187131614
UAGDP_c,0.001577069931351
EX_ca2_e,-0.000125447930444
DOCOSCOAt_c_rm,-1.358584215e-06
Kt_c_e,0.058826239205891
16GS_c,0.017554094467491
CHORS_c,6.421147220054064
FCLT_m,9.16335017e-07
ECOAR240_rm,0.000893318907154
COAt_c_rm,-0.017602907207877
IPPS_c,0.103908989014407
UPPDC1_c,9.16335017e-07
RNDR2_c,0.000913940230567
compACYLCOA_rm,0.014287023801344
DHORTS_c,-0.018174023330616
3HAD180_c,0.012121827234178
ILETA_m,-0.064886842682681
FE2t_c_e,6.652699055e-05
EAR180y_c,0.012121827234178
AASADy_c,0.071973239778504
PItps_e,0.055765624307023
GND_c,7.671987994522481
ZN2t_c_e,0.001316002164559
C3STDH1_c,0.005213431970127
PPCDC_c,2.17926178e-07
MDH_m,14.662867171331714
INOSTtps_e,0.000948923112304
ATPPRT_c,0.032948138768016
3OAS80_c,0.014749204342787
AGPAT_rm,0.006114097192414
TRE6PS_c,0.013418884915876
TRDR_c,0.03208731780743
NDPK2_c,0.140311073348867
CYSTRS_c,0.011289799428997
NH4t_c_m,-0.056426215207823
ECOAR220_rm,0.001162559187644
C22STDSy_c,0.005213431970127
C4STMO2_c,0.005213431970127
SERt_c_rm,0.004204375616299
TMDPK_c,0.00111463674067
3HACD260_rm,9.7446124089e-05
ALDD2y_c,0.024247494369613
3OAR80_c,0.014749204342787
3OAS180_c,0.012121827234178
G3PAT_rm,0.006114097192414
ACCOAC_c,0.118682141040219
3HAD160_c,0.014749204342787
PMANM_c,-0.047762768578216
EAR120y_c,0.014749204342787
CA2t_c_e,0.000125447930444
TALA_c,4.543109016534589
GLUDy_c,7.904026070973219
PNTOtps_e,2.17926178e-07
DHAD1_m,0.189208904600203
3OAR100_c,0.014749204342787
NADHcplxI_c_m,15.494886086720435
HCITS_m,0.071973239778504
ACGAMPM_c,0.001577069931351
PEt_c_rm,-0.000752275295969
PEt_mm_rm,0.003557046132569
MN2t_c_e,1.2298918305e-05
ACLS_m,0.189208904600203
GLUt_c_m,0.503599552540013
ME1_m,0.444544568621585
NACt_c_e,9.9770677207e-05
ATPASEP2e_c,6.918812025845824
SADT_c,0.02908833914815
GF6PTA_c,0.001577069931351
UMPK_c,0.018174023330616
SERTRS_c,0.077594448418034
OCBT_c,0.056214673679566
G6PDH2i_c,7.671987994522481
CO2t_c_rm,-0.003315883406533
EX_glc__D_e,-13.21
GLU5K_c,0.060436724399072
DHORDfum_c,0.018174023330616
IPDPt_c_l,0.0
PROTRS_c,0.063266114279389
IMPC_c,0.05265052037573
NDPK7_c,0.000913939141036
3HAD120_c,0.014749204342787
DGAT_rm,0.001022591642876
3HAD60_c,0.014749204342787
EX_btn_c,-1.78393707e-07
EAR140y_c,0.014749204342787
