Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hdca,hxdcol,ibutoh,lac__L,muco,nrgn,polyhb,retcln,rsvtol,sesqt,skm,styr
C4STMO2_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127
C4STMO3_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127
C4STMO4_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127
C5STDS_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127
C8STI_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127
CA2t_c_e,0.000298310658132,0.000360580567839,0.000319337356914,0.00028367089599,0.000360088330667,0.000361850359553,0.00026405737061,0.000311988763601,0.000201350902661,0.000349326607503,0.000346319654118,0.000338637451245,0.000340610623257,0.000221153103069,0.000385428715951,0.000333877339073,0.000263474171955,0.000389255073126,0.000333877339081,0.000368902453317,0.000361935034075,0.000347038039832
CAT_c,1.42851e-10,1.42834e-10,1.42861e-10,,,1.42847e-10,1.26573e-10,1.42865e-10,1.42839e-10,1.42832e-10,1.42851e-10,1.42854e-10,1.42817e-10,1.42819e-10,1.42832e-10,1.42837e-10,,1.42836e-10,1.42837e-10,1.42853e-10,1.42831e-10,1.42836e-10
CBL_c,1.995517352766821,1.995291701399629,,6.582126237294805,,3.587441347532657,,13.28543693455767,13.572076405435029,1.995286469977445,,,7.128067346337485,,1.995258025437899,1.995329745363119,8.219451284147363,1.995285232486776,1.995329745363105,5.731618170445614,1.995243998931583,1.995314771135871
CBMHL_c,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
CBPS_c,0.126676158265174,0.126663525863755,0.126683889171888,0.126698555611229,0.126662531528377,0.126673335016066,0.11446759143163,0.12668712137936,0.126667132110671,0.126663232623707,0.12667741973592,0.126679118870655,0.126650508436488,0.126651895949271,0.126661621974424,0.126665494161053,0.126695581421617,0.126665303565728,0.126665494161008,0.126677705419538,0.126660890992229,0.12666482898582
CDPDAGS_rm,0.005153298728604,0.005153298728536,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728651,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728651,0.005153298728536,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728615,0.005153298728604,0.005153298728651,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728651,0.005153298728604
CHORM_c,0.089306115619798,1.912051171642955,0.089312448890024,0.089324463848564,0.089294952400574,0.089303802773433,0.07912960093488,0.089315096760981,0.08929872126392,1.830693762885773,0.089307149034795,0.089308540990488,0.089285102910395,0.089286239580863,0.089294207280846,1.352202267621022,0.089322027349543,0.519125006324146,1.352202267554425,0.089307383070959,0.089293608449722,1.855729810892403
CHORS_c,0.109924065435811,1.932666743846219,0.1099318537819,0.109946629190497,2.472837067982299,0.109921221210427,0.097409485210141,0.109935110003868,0.109914972218466,1.851309279896266,0.109925336279048,0.109927048038114,0.109898225033105,0.109899622854876,0.109909421142839,1.372818210288189,0.109943632903121,0.539758233361496,1.372818210222047,0.109925624085282,0.109908684729519,1.876345628363328
CHTNS_c,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351
CITCOAL_c,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITM1,,,,,,,,,11.576712384355524,,,,,,,,,,,,,
CITM2,,,,,,,,,11.576712384355524,,,,,,,,,,,,,
CITMALta_m,,,,,,,,,,,,,,,,,9.46115164380992,,,,,
CMPt_c_rm,-0.005153298728604,-0.005153298728536,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728651,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728651,-0.005153298728536,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728615,-0.005153298728604,-0.005153298728651,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728651,-0.0051532987286009
CO2t_c_e,20.786973122026016,17.621179687121668,20.31556141391711,16.859253444897004,14.244169284964002,28.318589731976783,24.393460010708107,35.22177009436503,11.829926281804203,14.893621820993417,26.23252994957038,28.38949925838204,21.407943266584795,7.946962093697669,17.260239989267674,15.839667731714394,21.946500098632875,12.88953112788018,17.10257261962761,28.222886437111192,14.031990701129809,18.34454298378408
CO2t_c_gm,,,,,-0.003557046132569,,,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132502,-0.003557046132569,-0.003557046132569,,-0.003557046132535,,-0.003557046132569,-0.003557046132569,,,-0.003557046132569,
CO2t_c_m,-11.812087259947509,-5.399585235010587,-8.01266685064752,-18.49916733313567,-4.951750651289489,-5.34114134019221,-1.239645437768007,-10.890030014681376,-2.660727375504367,-5.187278721021756,-7.074582134410202,-7.550842116029093,-11.787873490035883,-6.473302582922352,-4.251969424022523,-5.099331376144313,-11.393131633968576,-7.738932052745325,-5.099331376103428,-5.190593282896174,-4.438191986168917,-5.959620278808817
CO2t_c_mm,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,
CO2t_c_rm,-0.003315883406533,-0.003315883406508,-0.003315883406537,-0.003315883406533,-0.003315883406533,-0.00331588340655,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.00331588340655,-0.003315883406508,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406526,-0.003315883406533,-0.00331588340655,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406534,-0.003315883406512
CO2t_c_vm,-0.003557046132569,-0.003557046132502,-0.003557046132569,-0.003557046132569,,-0.003557046132569,-0.003557046132569,,,,,,,-0.003557046132569,,-0.003557046132569,,,-0.003557046132569,-0.003557046132569,,-0.003557046132569
COAt_c_l,-0.012228194384829,-0.012228194384694,-0.012228194384829,-0.012228194384829,-0.012228194384829,-0.012228194384923,-0.012228194384829,-0.012228194384829,-0.012228194384829,-0.012228194384923,-0.012228194384694,-0.012228194384829,-0.012228194384829,-0.012228194384829,-0.012228194384873,-0.012228194384829,-0.012228194384923,-0.012228194384829,-0.012228194384829,-0.012228194384829,-0.012228194384944,-0.012228194384829
COAt_c_rm,-0.005374712823048,-0.005374712823023,-0.005374712823053,-0.005374712823048,-0.005374712823048,-0.005374712823065,-0.005374712823048,-0.005374712823048,-0.005374712823048,-0.005374712823065,-0.005374712823023,-0.005374712823048,-0.005374712823048,-0.005374712823048,-0.005374712823038,-0.005374712823048,-0.005374712823065,-0.005374712823048,-0.005374712823048,-0.005374712823048,-0.005374712823049,-0.005374712823027
COAt_c_x,,,,,,,,,,,,,,,0.0,,,,,,,
COBALT2t_c_e,7.73756555e-07,6.420760751e-06,6.466979724e-06,6.796670286e-06,9.921517941e-06,3.76938543e-06,4.08055768e-07,2.169897763e-06,1.9844025118e-05,6.155396696e-06,1.4884355107e-05,1.96705702e-05,9.78190864e-07,1.232890576e-06,3.3304798203e-05,9.752085448e-06,2.0162564146e-05,2.062873289e-06,9.752085447e-06,1.990104745e-06,1.5583617016e-05,6.304150237e-06
COU1,,,,,,,,,,1.741398236137001,,,,,,,,,,,,
COU2,,,,,,,,,,1.741398236137001,,,,,,,,,,,,
CPPPGO_c,1.375309931e-06,1.597789573e-06,2.274835532e-06,1.827089191e-06,1.6295109e-06,2.05791817e-06,7.85987609e-07,2.070467816e-06,2.028129438e-06,1.603372235e-06,2.080320222e-06,2.11117994e-06,1.329744868e-06,8.85555743e-07,1.652134932e-06,1.743402945e-06,1.834087155e-06,1.342521914e-06,1.743402945e-06,2.25833205e-06,1.604443699e-06,1.561851309e-06
CRNAT80_m,,,,,,,,,,,,,,,,,,,,,,0.0
CRNOAT_c,,,,0.522810941204347,,,0.463134417525244,10.904331049761248,,,,,,,,,,,,,,
CRNOAT_m,,,,0.522810941204347,,,0.463134417525244,10.904331049761248,,,,,,,,,,,,,,
CRNt_c_m,,,,0.522810941204347,,,0.463134417525244,10.904331049761248,,,,,,,,,,,,,,0.0
CRNt_c_x,,,,,,,,,,,,,,,,,,,,,,0.0
CS_m,3.892301114495682,0.965538657179974,0.452941603889831,2.651379814722397,0.452847712822384,0.452896022229542,0.401290275625376,0.452953396872035,0.452870014489328,0.97347789359619,0.452913171058872,0.452920476843988,0.45279536580581,2.723857299553459,0.452844115151898,0.4528609319583,9.91413829614617,2.809978658719162,0.452860931958225,0.452915782001276,0.452840696820262,1.589410125740686
CTPS2_c,0.009029359105066,0.0090293642892,0.009029355932426,0.009029349913555,0.009029364697259,0.009029360263682,0.009452371522196,0.00902935460598,0.009029362809254,0.009029364409541,0.009029358587378,0.009029357890081,0.009029369631343,0.00902936906193,0.009029365070561,0.009029363481443,0.009029351134114,0.00902936355966,0.009029363481443,0.009029358470138,0.009029365370509,0.00902936375442
CTPt_c_rm,0.005153298728604,0.005153298728536,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728651,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728651,0.005153298728536,0.005153298728604,0.005153298728604,0.005153298728604,0.0051532987286009,0.005153298728604,0.005153298728651,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728651,0.005153298728604
CTPt_m_mm,,,,,,,,,,,,,,,0.0,,,,,,,
CU2t_c_e,1.1121904853e-05,1.112245564e-05,1.1124131786e-05,1.1123023312e-05,1.1122534172e-05,1.1123594769e-05,1.1120445883e-05,1.1123625838e-05,1.1123521022e-05,1.1122469461e-05,1.112365023e-05,1.1123726628e-05,1.1121792049e-05,1.1120692381e-05,1.1122590182e-05,1.1122816132e-05,1.1123040636e-05,1.1121823681e-05,1.1122816132e-05,1.1124090929e-05,1.1122472114e-05,1.1122366669e-05
CYSTGL_c,0.015578171061672,0.015576365888911,0.015579275809833,0.015581371647036,0.015576223798179,0.015577767618794,0.013803024024172,0.015579737692932,0.015576881222337,0.015576323985486,0.015578351326097,0.015578594132805,0.056513353001705,0.015574703971738,0.015576093822729,0.015576647158999,0.015580946634724,0.015576619922897,0.015576647158858,0.01557839215035,0.015575989365227,0.015576552105313
CYSTRS_c,0.015578170775971,0.015576365603243,0.015579275524111,0.015581371361276,0.015576223512514,0.0155777673331,0.013803023771027,0.015579737407203,0.01557688093666,0.015576323699819,0.015578351040392,0.015578593847096,0.015574505410242,0.0155747036861,0.015576093537066,0.015576646873326,0.015580946348972,0.015576619637224,0.015576646873185,0.015578391864645,0.015575989079566,0.015576551819642
CYSTS_c,2.011095523828493,2.01086806728854,0.015579275809833,6.597707608941842,0.015576223798179,3.603019115151451,0.013803024024172,13.301016672250602,13.587653286657362,2.010862793962931,0.015578351326097,0.015578594132805,7.143641852033361,0.015574703971738,2.010834119260627,2.010906392522118,8.235032230782087,2.010861852409673,2.010906392521962,5.747196562595964,2.010819988296811,2.010891323241184
CYTK1_c,0.005153299014305,0.005153299014204,0.005153299014325,0.005153299014363,0.005153299014269,0.005153299014344,0.005153298981749,0.005153299014333,0.005153299014281,0.005153299014318,0.00515329901424,0.005153299014312,0.005153299014237,0.005153299014241,0.005153299014278,0.005153299014277,0.005153299014403,0.005153299014276,0.005153299014277,0.005153299014309,0.005153299014312,0.005153299014275
DAGt_c_rm,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.179317904297932e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05
DB4PS_c,6.070217715e-06,2.2939031376e-05,5.421271911e-06,4.675562433e-06,2.8293651377e-05,4.693632472e-06,3.117949536e-06,6.117914037e-06,3.965307561e-06,2.2064208856e-05,5.1646699e-06,5.294319885e-06,4.1810045e-06,4.74287628e-06,4.394044513e-06,1.7297105275e-05,9.937729736e-06,1.4675537048e-05,1.729710528e-05,4.654592384e-06,4.444185387e-06,2.2457699877e-05
DCAt_c_x,,,0.0,,,,,,,,,,,,0.0,,,,,,,
DDCAt_c_x,,,,,,,,,,,,,,,0.0,,,,,,,
DDPA_c,0.109924065435811,1.932666743846219,0.1099318537819,0.109946629190497,2.472837067982299,0.109921221210427,0.097409485210141,0.109935110003868,0.109914972218466,1.851309279896266,0.109925336279048,0.109927048038114,0.109898225033105,0.109899622854876,5.759042115058299,1.372818210288189,0.109943632903121,0.539758233361496,1.372818210222047,0.109925624085282,3.64806730294001,1.876345628363328
DGAT_rm,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642886,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876
DGK1_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAD1_m,0.24662134561971,0.246592767545059,0.246638835123246,0.246672014768569,0.246590518076412,0.246614958629539,0.218518614604103,0.246646147292851,0.246600925898348,0.246592104154894,0.246624199424273,0.246628043348964,4.440576886557356,0.246566457380171,0.246588460407356,0.24659722039178,0.246665286022391,0.246596789211089,0.246597220391793,0.246624845721674,0.246586806718396,0.246595715576631
DHAD2_m,0.056526653077814,0.056520102862514,0.056530661745824,0.056538266660542,0.056519587274785,0.056525189152715,0.05008538854466,0.056532337725992,0.056521972791513,0.056519950810402,0.056527307181864,0.056528188225621,0.056513353001705,0.056514072461698,0.056519115648377,0.05652112347376,0.056536724469017,0.056521024645349,0.056521123473785,0.056527455315953,0.05651873661589,0.056520778563785
DHAPAT_l,0.006114097192414,0.006114097192347,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192462,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192462,0.006114097192347,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192436,0.006114097192414,0.006114097192462,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192472,0.006114097192414
DHAPt_c_l,0.006114097192414,0.006114097192347,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192462,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192462,0.006114097192347,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192436,0.006114097192414,0.006114097192462,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192472,0.006114097192414
DHAPt_c_x,,-0.0,,,,,,,,,,,,-0.0,,,,,,,,
DHFRi_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267
DHORDfum_c,0.017761638328314,0.017761626761778,0.017761645406921,0.017761658835872,0.01776162585134,0.017761635743278,0.017963982033714,0.017761648366409,0.017761630063746,0.01776162649328,0.017761639483347,0.017761641039116,0.017761614842703,0.017761616113143,0.017761625018565,0.017761628563999,0.017761656112631,0.017761628389485,0.017761628563999,0.017761639744926,0.017761624349225,0.017761627954948
DHORTS_c,-0.017761638328314,-0.017761626761778,-0.017761645406921,-0.017761658835872,-0.01776162585134,-0.017761635743278,-0.017963982033714,-0.017761648366409,-0.017761630063746,-0.01776162649328,-0.017761639483347,-0.017761641039116,-0.017761614842703,-0.017761616113143,-0.017761625018565,-0.017761628563999,-0.017761656112631,-0.017761628389485,-0.017761628563999,-0.017761639744926,-0.017761624349225,-0.017761627954948
DHPPDA2_c,3.035108857e-06,1.1469515688e-05,2.710635956e-06,2.337781217e-06,1.4146825688e-05,2.346816236e-06,1.558974768e-06,3.058957018e-06,1.98265378e-06,1.1032104428e-05,2.58233495e-06,2.647159942e-06,2.09050225e-06,2.37143814e-06,2.197022256e-06,8.648552637e-06,4.968864868e-06,7.337768524e-06,8.64855264e-06,2.327296192e-06,2.222092693e-06,1.1228849939e-05
DHQS_c,0.109924065435811,1.932666743846219,0.1099318537819,0.109946629190497,2.472837067982299,0.109921221210427,0.097409485210141,0.109935110003868,0.109914972218466,1.851309279896266,0.109925336279048,0.109927048038114,0.109898225033105,0.109899622854876,5.759042115058299,1.372818210288189,0.109943632903121,0.539758233361496,1.372818210222047,0.109925624085282,3.64806730294001,1.876345628363328
DHQTi_c,0.109924065435811,1.932666743846219,0.1099318537819,0.109946629190497,2.472837067982299,0.109921221210427,0.097409485210141,0.109935110003868,0.109914972218466,1.851309279896266,0.109925336279048,0.109927048038114,0.109898225033105,0.109899622854876,5.759042115058299,1.372818210288189,0.109943632903121,0.539758233361496,1.372818210222047,0.109925624085282,3.64806730294001,1.876345628363328
DKMEOX_c,2.85701e-10,2.85668e-10,2.85721e-10,,2.85665e-10,2.85694e-10,2.53145e-10,2.8573e-10,2.85677e-10,2.85667e-10,2.85704e-10,2.85709e-10,2.85634e-10,2.85638e-10,2.85663e-10,2.85673e-10,,2.85673e-10,2.85673e-10,2.85705e-10,2.85661e-10,2.85671e-10
DKMPPH_c,2.85701e-10,2.85668e-10,2.85721e-10,,2.85665e-10,2.85694e-10,2.53145e-10,2.8573e-10,2.85677e-10,2.85667e-10,2.85704e-10,2.85709e-10,2.85634e-10,2.85638e-10,2.85663e-10,2.85673e-10,,2.85673e-10,2.85673e-10,2.85705e-10,2.85661e-10,2.85671e-10
DMATT_c,0.010426867345075,0.010426867895862,0.010426869572008,0.010426868463533,0.010426867974391,1.40351311367769,0.010426865886104,0.010426869066056,0.010426868961244,0.010426867909683,0.010426869090451,0.01042686916685,0.01042686723227,0.010426866132602,0.010426868030403,0.010426868256353,0.010426868480858,0.010426867263902,0.01042686825635,1.453099391785458,0.010426867912335,0.01042686780689
DOCOSCOAt_c_l,-0.000229278644716,-0.000229278644713,-0.000229278644718,-0.000229278644716,-0.000229278644716,-0.000229278644717,-0.000229278644716,-0.000229278644716,-0.000229278644716,-0.000229278644717,-0.000229278644713,-0.000229278644716,-0.000229278644716,-0.000229278644716,-0.000229278644717,-0.000229278644716,-0.000229278644717,-0.000229278644716,-0.000229278644716,-0.000229278644716,-0.000229278644718,-0.000229278644716
DOCOSCOAt_c_rm,-0.000230637228931,-0.000230637228928,-0.000230637228933,-0.000230637228931,-0.000230637228931,-0.000230637228932,-0.000230637228931,-0.000230637228931,-0.000230637228931,-0.000230637228932,-0.000230637228928,-0.000230637228931,-0.000230637228931,-0.000230637228931,-0.000230637228932,-0.000230637228931,-0.000230637228932,-0.000230637228931,-0.000230637228931,-0.000230637228931,-0.000230637228933,-0.000230637228931
DOLDPP_c,,,,,,,-0.0,,,,,,,,,,,,,,,
DOLDPt_c_l,,,0.0,,,,,,,,,,,,,,,,,,,
DOLK_c,,,,,,,,,,,,,,,,,,,,,,0.0
DOLPMMT_r,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216
DOLPMT_c,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216
DOLPt_c_r,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216
DPMVD_c,0.031280602035224,0.031280603687586,0.031280608716023,0.0312806053906,0.031280603923155,4.210539341033069,0.031280597658312,0.031280607198146,0.031280606883731,0.031280603729048,0.031280607271353,0.031280607500549,0.031280601696811,0.031280598397807,0.03128060409121,0.03128060476906,0.031280605442574,0.031280601791706,0.031280604769032,4.359298175356376,0.031280603737006,0.031280603420671
DPR_c,2.85701e-10,2.85668e-10,2.85721e-10,2.8576e-10,2.85665e-10,2.85694e-10,2.53145e-10,2.8573e-10,2.85677e-10,2.85667e-10,2.85704e-10,2.85709e-10,2.85634e-10,2.85638e-10,2.85663e-10,2.85673e-10,,2.85673e-10,2.85673e-10,2.85705e-10,2.85661e-10,2.85671e-10
DRAPPRy_c,3.035108857e-06,1.1469515688e-05,2.710635956e-06,2.337781217e-06,1.4146825688e-05,2.346816236e-06,1.558974768e-06,3.058957018e-06,1.98265378e-06,1.1032104428e-05,2.58233495e-06,2.647159942e-06,2.09050225e-06,2.37143814e-06,2.197022256e-06,8.648552637e-06,4.968864868e-06,7.337768524e-06,8.64855264e-06,2.327296192e-06,2.222092693e-06,1.1228849939e-05
DTMPK_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267
DTTPt_c,,,,,,,,,,,,,,,0.0,,,,,,,0.0
DUDPt_c_n,-0.397789348959181,,,,-0.627844156217642,,,-0.459452732883369,,,-0.998911824003164,-1.012917927007248,,,-0.487090625446629,-0.578565747721766,-0.859040334551272,-0.323529360044909,-0.578565747811094,,,
DUMPt_c_n,0.397789348959181,,,,0.627844156217642,,,0.459452732883369,,,0.998911824003164,1.012917927007248,,,0.487090625446629,0.578565747721766,0.859040334551272,0.323529360044909,0.578565747811094,,,
DUTPDP_c,0.398374899138448,0.66376972704343,1.019159237963529,1.003258729149799,0.628429706396909,0.662249273514762,0.776409943298263,0.460038283062636,0.714676547245295,0.628696056813818,0.999497374182431,1.013503477186515,0.580663640449218,0.78765196783245,0.487676175625896,0.579151297901033,0.859625884730539,0.324114910224176,0.579151297990361,0.69129869522513,0.554184000488724,0.614229030695688
E4HGLUt_c_m,,,,,,,,,,,,,,,0.0,,,,,,,
EAR100y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
EAR120y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
EAR140y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
EAR160y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
EAR180y_c,0.012121827234178,0.012121827234066,0.012121827234197,0.012121827234178,0.012121827234178,0.012121827234256,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234256,0.012121827234066,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234499,0.012121827234178,0.012121827234256,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234251,0.012121827234155
EAR40y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
EAR60y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
EAR80y_c,0.014749204342787,0.014749204342652,0.014749204342806,0.014749204342787,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342881,1.182242908638266,1.181908935193337,0.014749204342787,0.014749204342787,0.014749204343148,0.014749204342787,0.014749204342881,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342851,0.014749204342773
ECOAH120_m,,,,,,,,,,,,,,,,,,,,,,-0.0
ECOAR200_rm,0.001162559187644,0.001162559187635,0.001162559187647,0.001162559187644,0.001162559187644,0.001162559187651,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187651,0.001162559187635,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187651,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187645,0.001162559187637
